i,j,x,y,z
0,0,-1.51897, 9.0611, 1.21411
0,1,-1.58012, 9.00443, 1.16661
0,2,-1.96853, 8.63325, 1.07977
0,3,-3.08584, 7.53893, 0.946151
0,4,-8.6468, 1.23959, 0.483006
0,5,-8.96087, 0.625944, 0.489656
0,6,-8.7931, 0.379314, 0.611327
0,7,-7.99269, 0.236897, 0.807394
0,8,-6.31422, 0.12305, 0.540455
0,9,-4.28125, 0.032888, 0.366665
1,0,-1.66497, 8.97527, 1.13969
1,1,-1.85782, 8.83061, 1.09254
1,2,-2.46369, 8.30871, 0.972365
1,3,-3.69363, 7.128, 0.821391
1,4,-9.08534, 1.43517, 0.34562
1,5,-9.49712, 0.635639, 0.396314
1,6,-9.43144, 0.197545, 0.509905
1,7,-8.80161, 0.0708341, 0.555667
1,8,-7.35229, 0.0435682, 0.45077
1,9,-5.20208, 0.012609, 0.328063
2,0,-2.27067, 8.62791, 0.934245
2,1,-2.75745, 8.26248, 0.878966
2,2,-3.56615, 7.56663, 0.736255
2,3,-4.85162, 6.29617, 0.654275
2,4,-9.17743, 1.72796, 0.243567
2,5,-9.6757, 0.783725, 0.350691
2,6,-9.6946, 0.206717, 0.422329
2,7,-9.18386, -0.0184166, 0.434339
2,8,-7.95627, 0.00449677, 0.415257
2,9,-5.61407, -0.0183579, 0.327684
3,0,-3.1776, 8.02792, 0.619799
3,1,-4.04285, 7.3863, 0.527789
3,2,-4.8835, 6.62106, 0.390715
3,3,-5.99554, 5.45217, 0.380034
3,4,-9.05795, 2.06281, 0.114158
3,5,-9.52042, 1.08078, 0.2179
3,6,-9.6312, 0.354376, 0.290043
3,7,-9.10848, 0.0830238, 0.28287
3,8,-7.64562, -0.0250083, 0.278072
3,9,-5.40097, -0.0321637, 0.26429
4,0,-4.85833, 5.61539, -0.126172
4,1,-6.11938, 5.29486, -0.178326
4,2,-7.11469, 4.587, -0.173826
4,3,-8.02608, 3.52714, -0.0415579
4,4,-8.88477, 2.13755, 0.0258583
4,5,-9.23232, 1.17604, 0.152492
4,6,-9.19731, 0.423262, 0.254777
4,7,-8.51114, 0.136407, 0.190498
4,8,-6.75262, -0.0682819, 0.149636
4,9,-4.53223, -0.0939234, 0.139928
5,0,-4.55626, 5.15569, -0.179854
5,1,-5.87743, 4.96649, -0.245616
5,2,-6.85462, 4.42825, -0.221762
5,3,-7.7964, 3.42614, -0.0972952
5,4,-8.56725, 2.19281, 0.0222847
5,5,-8.73161, 1.33615, 0.128921
5,6,-8.46401, 0.53063, 0.349489
5,7,-7.28999, 0.168664, 0.227887
5,8,-5.45516, -0.0338422, 0.127808
5,9,-3.48081, -0.0451301, 0.110509
6,0,-3.83421, 4.02065, -0.215326
6,1,-5.23207, 4.11521, -0.242729
6,2,-6.2813, 3.94807, -0.297713
6,3,-7.09012, 3.16941, -0.14227
6,4,-7.68276, 2.14734, -0.0874659
6,5,-7.40134, 1.41747, 0.0441664
6,6,-6.72822, 0.627472, 0.158923
6,7,-5.40141, 0.208149, 0.168541
6,8,-3.61883, -0.00583962, 0.0781482
6,9,-2.06911, -0.00456205, 0.0554985
7,0,-2.79068, 2.7702, -0.182382
7,1,-4.06422, 2.97887, -0.212337
7,2,-4.95494, 2.92879, -0.238281
7,3,-5.63195, 2.52808, -0.140342
7,4,-5.84424, 1.8385, -0.0942336
7,5,-5.47498, 1.22553, 0.00125179
7,6,-4.63018, 0.553703, 0.0824429
7,7,-3.44356, 0.169228, 0.104599
7,8,-2.05475, 0.022999, 0.0746542
7,9,-1.09354, 0.0286594, 0.0695939
8,0,-1.56, 1.52034, -0.113607
8,1,-2.46518, 1.73586, -0.125537
8,2,-3.05585, 1.77867, -0.145673
8,3,-3.49423, 1.62582, -0.0873331
8,4,-3.44517, 1.25253, -0.0399636
8,5,-3.09307, 0.892708, 0.0213636
8,6,-2.40211, 0.398979, 0.0702549
8,7,-1.58939, 0.125743, 0.100775
8,8,-0.735415, 0.0229183, 0.0803181
8,9,-0.307448, 0.00232633, 0.0853169
9,0,-0.48114, 0.38603, -0.0451469
9,1,-0.906223, 0.521531, -0.0617755
9,2,-1.0874, 0.575214, -0.0697668
9,3,-1.15992, 0.578844, -0.0674186
9,4,-1.11257, 0.521858, -0.0592858
9,5,-0.958077, 0.433529, -0.052007
9,6,-0.606018, 0.194995, -0.011427
9,7,-0.290636, 0.0659595, 0.00674987
9,8,0.0086, 0.0017, 0.0135
9,9,0.0164, 0.015, 0.0147
