i,j,x,y,z
0,0,-1.87818, 9.02259, 0.754567
0,1,-1.68406, 9.04777, 0.879255
0,2,-1.78595, 8.86672, 0.932509
0,3,-2.53383, 8.09646, 0.899612
0,4,-8.6468, 1.23959, 0.483006
0,5,-9.03167, 0.554974, 0.47463
0,6,-9.05367, 0.230173, 0.52294
0,7,-8.53021, 0.0662153, 0.646021
0,8,-7.41544, -0.0536912, 0.422868
0,9,-5.88172, -0.119348, 0.293388
1,0,-1.71236, 9.03805, 0.870275
1,1,-1.74759, 8.98211, 0.893576
1,2,-2.05629, 8.67661, 0.88936
1,3,-2.96879, 7.79023, 0.820128
1,4,-9.08534, 1.43517, 0.34562
1,5,-9.50769, 0.571221, 0.43556
1,6,-9.59016, 0.0933021, 0.475078
1,7,-9.2443, -0.0482622, 0.481568
1,8,-8.56692, -0.129559, 0.385121
1,9,-7.16981, -0.149491, 0.300412
2,0,-1.93803, 8.86403, 0.859252
2,1,-2.21505, 8.65163, 0.838882
2,2,-2.80354, 8.14841, 0.763652
2,3,-3.90677, 7.0914, 0.702578
2,4,-9.23671, 1.69993, 0.274248
2,5,-9.71699, 0.666031, 0.465333
2,6,-9.85456, 0.101086, 0.473737
2,7,-9.62385, -0.0857771, 0.464268
2,8,-9.13945, -0.1362, 0.410477
2,9,-8.15334, -0.227439, 0.326526
3,0,-2.78114, 8.34513, 0.662087
3,1,-3.33838, 7.93202, 0.602903
3,2,-4.10865, 7.23383, 0.536952
3,3,-5.22133, 6.13137, 0.479282
3,4,-9.1261, 2.08214, 0.207251
3,5,-9.60932, 0.975701, 0.416398
3,6,-9.82268, 0.347349, 0.432862
3,7,-9.64873, 0.132538, 0.434154
3,8,-9.21306, -0.00269784, 0.387314
3,9,-8.33895, -0.1256, 0.234491
4,0,-5.01984, 5.80843, -0.0431727
4,1,-6.08522, 5.51808, -0.0839567
4,2,-7.02476, 4.76935, -0.0072464
4,3,-7.90509, 3.74429, 0.0747606
4,4,-8.95008, 2.22104, 0.188971
4,5,-9.39536, 1.15217, 0.418398
4,6,-9.59234, 0.524221, 0.458971
4,7,-9.43834, 0.239742, 0.466879
4,8,-8.86783, 0.0895718, 0.483794
4,9,-7.68412, -0.0491717, 0.312823
5,0,-4.84113, 5.57731, -0.0444713
5,1,-5.8906, 5.38076, -0.0930039
5,2,-6.7986, 4.72241, 0.00509049
5,3,-7.7101, 3.72209, 0.0733438
5,4,-8.73917, 2.28945, 0.23423
5,5,-9.11737, 1.34714, 0.432179
5,6,-9.27376, 0.704554, 0.504306
5,7,-9.05142, 0.342088, 0.514052
5,8,-8.29453, 0.0945037, 0.477502
5,9,-6.76461, 0.0240197, 0.33792
6,0,-4.39479, 5.03383, -0.0127018
6,1,-5.50426, 4.94931, -0.0479396
6,2,-6.4061, 4.43581, -0.0107496
6,3,-7.22578, 3.59137, 0.0779723
6,4,-8.18338, 2.30504, 0.20022
6,5,-8.47919, 1.47618, 0.43685
6,6,-8.48461, 0.936575, 0.341377
6,7,-8.07909, 0.425808, 0.425969
6,8,-6.89919, 0.224823, 0.385784
6,9,-5.26675, 0.115097, 0.274903
7,0,-3.56516, 3.80633, -0.039505
7,1,-4.6229, 3.94008, -0.0537889
7,2,-5.51463, 3.67601, 0.0256164
7,3,-6.31942, 3.22454, 0.102025
7,4,-6.95466, 2.16146, 0.168966
7,5,-7.12631, 1.41006, 0.308045
7,6,-6.86789, 0.902, 0.34223
7,7,-6.13466, 0.459041, 0.364881
7,8,-4.93767, 0.27649, 0.349162
7,9,-3.47643, 0.163371, 0.267038
8,0,-2.39263, 2.47459, -0.0229191
8,1,-3.24284, 2.68201, -0.0225822
8,2,-3.99339, 2.64216, 0.0468164
8,3,-4.62101, 2.42278, 0.0756433
8,4,-5.04621, 1.72136, 0.146179
8,5,-5.02944, 1.17692, 0.211056
8,6,-4.68077, 0.7419, 0.237512
8,7,-3.91675, 0.356629, 0.243462
8,8,-3.00919, 0.215062, 0.219878
8,9,-2.02056, 0.0943617, 0.160356
9,0,-1.22974, 1.19135, 0.0097803
9,1,-1.69967, 1.35528, 0.00218474
9,2,-2.12215, 1.40531, 0.0579031
9,3,-2.44551, 1.37404, 0.0427554
9,4,-2.61742, 1.04326, 0.0539396
9,5,-2.43175, 0.786801, 0.0516432
9,6,-2.12521, 0.531526, 0.0718966
9,7,-1.55985, 0.256092, 0.0610466
9,8,-1.10818, 0.160999, 0.056453
9,9,-0.669874, 0.091655, 0.00719846
