i,j,x,y,z
0,0,-0.760763, 9.47101, 1.24221
0,1,-1.26708, 9.08377, 1.11935
0,2,-2.29991, 8.18414, 0.96693
0,3,-4.04994, 6.51887, 0.799666
0,4,-8.6468, 1.23959, 0.483006
0,5,-8.90005, 0.636941, 0.469309
0,6,-8.69555, 0.380243, 0.589421
0,7,-7.79942, 0.226741, 0.794038
0,8,-5.94729, 0.10147, 0.501574
0,9,-3.79125, 0.00642118, 0.318072
1,0,-1.60179, 8.96874, 1.01316
1,1,-2.17634, 8.5386, 0.923444
1,2,-3.31273, 7.55216, 0.755943
1,3,-4.96612, 5.9322, 0.607689
1,4,-9.08534, 1.43517, 0.34562
1,5,-9.45003, 0.649654, 0.366493
1,6,-9.3532, 0.184243, 0.472764
1,7,-8.60956, 0.0358358, 0.505661
1,8,-6.9025, -0.00355571, 0.373738
1,9,-4.58019, -0.0293421, 0.250878
2,0,-2.85391, 8.21612, 0.672517
2,1,-3.49859, 7.76675, 0.588716
2,2,-4.62148, 6.74288, 0.414197
2,3,-5.92552, 5.37137, 0.331539
2,4,-9.02804, 1.8169, 0.128187
2,5,-9.5266, 0.814345, 0.191075
2,6,-9.52925, 0.147768, 0.250983
2,7,-8.8658, -0.129162, 0.244415
2,8,-7.20798, -0.0905502, 0.195178
2,9,-4.73184, -0.0781248, 0.171337
3,0,-3.78286, 7.4762, 0.394397
3,1,-4.53172, 7.02649, 0.310219
3,2,-5.53463, 6.05634, 0.149753
3,3,-6.56781, 4.88435, 0.124733
3,4,-8.822, 2.06068, 0.00386748
3,5,-9.32459, 0.935329, 0.0421386
3,6,-9.37493, 0.241073, 0.053134
3,7,-8.70172, -0.0764569, 0.0372634
3,8,-7.03886, -0.0894916, 0.0542137
3,9,-4.56137, -0.0844043, 0.0951783
4,0,-4.7114, 5.2429, -0.0962626
4,1,-5.69606, 5.3051, -0.177857
4,2,-6.74473, 4.63118, -0.176992
4,3,-7.54963, 3.68517, -0.157752
4,4,-8.4294, 2.15639, -0.160953
4,5,-8.81972, 0.986999, -0.117867
4,6,-8.68861, 0.296966, -0.0963196
4,7,-7.87102, -0.0296177, -0.133109
4,8,-6.09467, -0.118621, -0.0931612
4,9,-3.72733, -0.139238, -0.0358928
5,0,-4.24234, 4.37427, -0.162164
5,1,-5.23873, 4.7968, -0.244098
5,2,-6.23906, 4.3702, -0.199757
5,3,-7.0037, 3.55167, -0.216064
5,4,-7.59705, 2.25233, -0.213475
5,5,-7.91758, 1.14946, -0.184704
5,6,-7.38347, 0.447497, -0.141004
5,7,-6.20553, -0.00206497, -0.112815
5,8,-4.69772, -0.0644268, -0.108129
5,9,-2.70974, -0.0720477, -0.0521704
6,0,-3.35257, 3.22594, -0.180428
6,1,-4.25706, 3.6188, -0.205006
6,2,-5.23901, 3.44266, -0.219174
6,3,-5.87474, 3.0479, -0.211919
6,4,-6.1801, 2.09897, -0.22628
6,5,-6.05325, 1.18161, -0.176345
6,6,-5.41566, 0.524996, -0.151522
6,7,-4.16523, 0.0609201, -0.0795815
6,8,-3.06419, -0.00936985, -0.0905632
6,9,-1.63135, -0.00677369, -0.0545142
7,0,-2.23024, 2.00876, -0.137569
7,1,-2.88666, 2.28869, -0.169
7,2,-3.68561, 2.28374, -0.189006
7,3,-4.07731, 2.09685, -0.183589
7,4,-4.17429, 1.58523, -0.189691
7,5,-3.82187, 0.919698, -0.135411
7,6,-3.18565, 0.433476, -0.11555
7,7,-2.15347, 0.0316285, -0.068271
7,8,-1.54188, 0.022075, -0.0528612
7,9,-0.6964, 0.0282541, -0.0193294
8,0,-1.02272, 0.864172, -0.0703245
8,1,-1.28431, 1.0308, -0.0807677
8,2,-1.73622, 1.09624, -0.0995758
8,3,-1.85196, 1.05876, -0.109345
8,4,-1.77069, 0.901978, -0.0877058
8,5,-1.44988, 0.57491, -0.052466
8,6,-1.06295, 0.28285, -0.0514761
8,7,-0.434788, 0.0127079, -0.00892968
8,8,-0.32324, 0.0222721, -0.00815498
8,9,0.0133, 0.0012, 0.0195
9,0,-0.198873, 0.13685, -0.00765158
9,1,-0.276424, 0.180741, -0.00582004
9,2,-0.344513, 0.201782, -0.00732392
9,3,-0.359407, 0.217196, -0.00510463
9,4,-0.331675, 0.205205, -0.00332993
9,5,-0.272585, 0.177382, -0.00639588
9,6,-0.204691, 0.128317, 0.00437212
9,7,0.0185, 0.0122, 0.0191
9,8,0.0086, 0.0017, 0.0135
9,9,0.0164, 0.015, 0.0147
