i,j,x,y,z
0,0,-10.9812, -0.443551, 0.471928
0,1,-10.7883, -0.252866, 0.554487
0,2,-10.4077, 0.14892, 0.536621
0,3,-9.66054, 0.914446, 0.480324
0,4,-3.34052, 6.68293, 0.448347
0,5,-1.89305, 7.67195, 0.710875
0,6,-0.749553, 8.25178, 0.782513
0,7,-0.299441, 8.25366, 0.801408
0,8,-0.284739, 7.85471, 0.714346
0,9,-0.217084, 7.0419, 0.590908
1,0,-10.6849, -0.0966605, 0.531658
1,1,-10.5243, 0.10503, 0.536149
1,2,-10.097, 0.628064, 0.515037
1,3,-9.34962, 1.47111, 0.494063
1,4,-3.74872, 7.04756, 0.541762
1,5,-2.22753, 8.05246, 0.799221
1,6,-0.902066, 8.66115, 0.854939
1,7,-0.322081, 8.78162, 0.861425
1,8,-0.238977, 8.50811, 0.789838
1,9,-0.162284, 7.82738, 0.74136
2,0,-10.033, 0.906709, 0.473733
2,1,-9.80333, 1.25394, 0.441075
2,2,-9.30569, 1.88956, 0.449725
2,3,-8.58595, 2.69202, 0.448393
2,4,-4.19959, 7.13865, 0.492778
2,5,-2.65748, 8.09626, 0.732656
2,6,-1.24076, 8.72618, 0.816965
2,7,-0.550078, 8.92372, 0.872549
2,8,-0.323078, 8.76077, 0.894344
2,9,-0.1829, 8.24638, 0.855403
3,0,-9.28245, 1.84199, 0.348341
3,1,-8.95192, 2.39891, 0.346609
3,2,-8.34075, 3.16848, 0.408527
3,3,-7.52347, 3.97381, 0.46783
3,4,-4.07895, 7.28764, 0.57352
3,5,-2.59805, 8.16342, 0.797341
3,6,-1.31639, 8.73565, 0.875708
3,7,-0.696003, 8.92731, 0.939255
3,8,-0.384199, 8.84454, 0.962686
3,9,-0.195767, 8.40771, 0.939802
4,0,-5.86545, 4.03287, -0.107365
4,1,-6.15868, 4.87853, 0.0918123
4,2,-5.84634, 5.76999, 0.299343
4,3,-5.23089, 6.39625, 0.412125
4,4,-3.90872, 7.28091, 0.59689
4,5,-2.48215, 8.11275, 0.805299
4,6,-1.29762, 8.64275, 0.914615
4,7,-0.682826, 8.82824, 0.983898
4,8,-0.312744, 8.74704, 1.04456
4,9,-0.129146, 8.25209, 0.98414
5,0,-4.92169, 3.55208, 0.0216892
5,1,-5.67778, 4.57595, 0.118125
5,2,-5.47427, 5.51285, 0.321664
5,3,-4.87513, 6.25685, 0.381781
5,4,-3.70446, 7.13753, 0.551222
5,5,-2.37111, 7.92383, 0.816834
5,6,-1.24435, 8.45902, 0.919409
5,7,-0.651752, 8.62828, 0.97735
5,8,-0.269944, 8.50903, 1.02352
5,9,-0.138011, 7.90869, 0.951045
6,0,-3.56804, 2.78358, 0.0556696
6,1,-4.25091, 3.84263, 0.114919
6,2,-4.32505, 4.83229, 0.256888
6,3,-4.01058, 5.68961, 0.375367
6,4,-3.21092, 6.70725, 0.563274
6,5,-2.03603, 7.52469, 0.788529
6,6,-1.08486, 8.03075, 0.92276
6,7,-0.544558, 8.19443, 0.956832
6,8,-0.221352, 7.9482, 0.93925
6,9,-0.152751, 7.17122, 0.803309
7,0,-2.13089, 1.69492, 0.0782444
7,1,-2.73758, 2.58882, 0.120368
7,2,-2.95837, 3.54133, 0.215427
7,3,-2.9012, 4.4264, 0.333659
7,4,-2.40039, 5.5055, 0.515865
7,5,-1.60248, 6.32765, 0.685099
7,6,-0.901729, 6.9426, 0.783186
7,7,-0.474281, 7.19909, 0.836522
7,8,-0.194071, 6.62266, 0.800794
7,9,-0.0829596, 5.67358, 0.671794
8,0,-0.874321, 0.657359, 0.0431854
8,1,-1.2949, 1.26115, 0.0293774
8,2,-1.5539, 1.96737, 0.0930808
8,3,-1.64779, 2.67987, 0.193462
8,4,-1.47944, 3.7187, 0.330179
8,5,-1.05237, 4.45629, 0.46268
8,6,-0.670399, 5.05884, 0.549216
8,7,-0.42783, 5.14778, 0.580403
8,8,-0.183871, 4.67316, 0.559846
8,9,-0.0668275, 3.84819, 0.44897
9,0,0.0173, 0, 0.0144
9,1,-0.117327, 0.252278, 0.0136642
9,2,-0.227317, 0.586434, 0.060517
9,3,-0.316053, 0.962311, 0.109477
9,4,-0.320668, 1.74396, 0.213249
9,5,-0.304279, 2.24689, 0.277974
9,6,-0.25392, 2.68779, 0.326235
9,7,-0.207077, 2.77996, 0.331097
9,8,-0.0776824, 2.48965, 0.307524
9,9,-0.0282819, 1.99735, 0.244877
