i,j,x,y,z
0,0,-10.9087, -0.137925, 1.02302
0,1,-10.7665, -0.0813575, 0.897249
0,2,-10.425, 0.225853, 0.757862
0,3,-9.71103, 0.923415, 0.625148
0,4,-3.34052, 6.68293, 0.448347
0,5,-1.89305, 7.67195, 0.710875
0,6,-0.749553, 8.25178, 0.782513
0,7,-0.299441, 8.25366, 0.801408
0,8,-0.284739, 7.85471, 0.714346
0,9,-0.217084, 7.0419, 0.590908
1,0,-10.6764, 0.0548171, 0.877347
1,1,-10.5343, 0.209522, 0.823235
1,2,-10.1356, 0.661862, 0.71584
1,3,-9.41185, 1.45215, 0.628136
1,4,-3.74872, 7.04756, 0.541762
1,5,-2.22753, 8.05246, 0.799221
1,6,-0.902066, 8.66115, 0.854939
1,7,-0.322081, 8.78162, 0.861425
1,8,-0.238977, 8.50811, 0.789838
1,9,-0.162284, 7.82738, 0.74136
2,0,-10.0811, 0.921334, 0.700145
2,1,-9.86366, 1.2414, 0.647354
2,2,-9.38037, 1.84376, 0.607765
2,3,-8.66781, 2.62728, 0.56033
2,4,-4.19959, 7.13865, 0.492778
2,5,-2.65748, 8.09626, 0.732656
2,6,-1.24076, 8.72618, 0.816965
2,7,-0.550078, 8.92372, 0.872549
2,8,-0.323078, 8.76077, 0.894344
2,9,-0.1829, 8.24638, 0.855403
3,0,-9.25066, 1.93893, 0.523765
3,1,-8.91012, 2.49548, 0.519482
3,2,-8.30944, 3.24623, 0.557952
3,3,-7.52555, 4.02054, 0.587508
3,4,-4.15979, 7.25407, 0.602815
3,5,-2.72408, 8.10058, 0.812383
3,6,-1.45024, 8.67093, 0.884662
3,7,-0.696003, 8.92731, 0.939255
3,8,-0.384199, 8.84454, 0.962686
3,9,-0.195767, 8.40771, 0.939802
4,0,-5.85987, 4.1364, -0.0558827
4,1,-6.13411, 4.97666, 0.153201
4,2,-5.8375, 5.83168, 0.363857
4,3,-5.12594, 6.49721, 0.499482
4,4,-3.89936, 7.30923, 0.665891
4,5,-2.55898, 8.08339, 0.849223
4,6,-1.42296, 8.59322, 0.944582
4,7,-0.672351, 8.84546, 0.999288
4,8,-0.319048, 8.76446, 1.05476
4,9,-0.139468, 8.28023, 0.993654
5,0,-4.96118, 3.70174, 0.0780523
5,1,-5.68142, 4.72603, 0.196055
5,2,-5.50123, 5.62916, 0.412241
5,3,-4.8025, 6.4172, 0.515773
5,4,-3.72386, 7.19995, 0.65602
5,5,-2.46036, 7.92625, 0.876693
5,6,-1.38241, 8.4347, 0.961825
5,7,-0.638243, 8.66908, 1.00106
5,8,-0.281285, 8.54717, 1.03912
5,9,-0.151354, 7.95987, 0.965006
6,0,-3.68186, 2.98495, 0.114457
6,1,-4.37227, 4.06961, 0.201733
6,2,-4.50482, 5.05938, 0.374079
6,3,-4.1633, 6.03454, 0.571882
6,4,-3.30671, 6.87792, 0.689776
6,5,-2.14, 7.63351, 0.870915
6,6,-1.21926, 8.11243, 0.982233
6,7,-0.536527, 8.29949, 0.993189
6,8,-0.239706, 8.03934, 0.965784
6,9,-0.168276, 7.26973, 0.827557
7,0,-2.30728, 1.93568, 0.131833
7,1,-2.95889, 2.88601, 0.198132
7,2,-3.25371, 3.86795, 0.317336
7,3,-3.11625, 4.94141, 0.486168
7,4,-2.56729, 5.91504, 0.644262
7,5,-1.72335, 6.71113, 0.794995
7,6,-1.00458, 7.37664, 0.901289
7,7,-0.473639, 7.45303, 0.895656
7,8,-0.216698, 6.83288, 0.841647
7,9,-0.103326, 5.8584, 0.704789
8,0,-1.06978, 0.896857, 0.0886039
8,1,-1.54707, 1.56509, 0.0943184
8,2,-1.86284, 2.31057, 0.172865
8,3,-1.90893, 3.30544, 0.324038
8,4,-1.69582, 4.32071, 0.459427
8,5,-1.22776, 5.06924, 0.58774
8,6,-0.822164, 5.64147, 0.667018
8,7,-0.43225, 5.57785, 0.656915
8,8,-0.205, 5.00676, 0.614468
8,9,-0.0865676, 4.10969, 0.490599
9,0,-0.15702, 0.200388, 0.0494921
9,1,-0.34328, 0.508092, 0.0602718
9,2,-0.497079, 0.881563, 0.114976
9,3,-0.595993, 1.5787, 0.211033
9,4,-0.579217, 2.3918, 0.319242
9,5,-0.518746, 2.92261, 0.386763
9,6,-0.424059, 3.3306, 0.429629
9,7,-0.226488, 3.25373, 0.402654
9,8,-0.0999624, 2.87027, 0.363859
9,9,-0.0460447, 2.28664, 0.287283
