repetir
-1.1549999713897705,9.777000427246094,1.527999997138977
-1.0640000104904175,9.812999725341797,1.4220000505447388
-1.0479999780654907,9.805999755859375,1.4730000495910645
-1.1160000562667847,9.769000053405762,1.5460000038146973
-1.2280000448226929,9.696000099182129,1.6039999723434448
-1.25,9.612000465393066,1.6369999647140503
-1.1699999570846558,9.574000358581543,1.6929999589920044
-1.093000054359436,9.640999794006348,1.7940000295639038
-1.065999984741211,9.791999816894531,1.9119999408721924
-1.0570000410079956,9.928000450134277,1.9989999532699585
-1.0240000486373901,9.947999954223633,2.006999969482422
-1.0399999618530273,9.88700008392334,1.9249999523162842
-1.1799999475479126,9.84000015258789,1.746999979019165
-1.3619999885559082,9.821999549865723,1.5570000410079956
-1.4190000295639038,9.793999671936035,1.444000005722046
-1.3359999656677246,9.753999710083008,1.3940000534057617
-1.2280000448226929,9.753000259399414,1.4259999990463257
-1.1369999647140503,9.784000396728516,1.4759999513626099
-1.0429999828338623,9.807000160217285,1.5549999475479126
-1.0670000314712524,9.78499984741211,1.6349999904632568
-1.190000057220459,9.786999702453613,1.687000036239624
-1.3309999704360962,9.847999572753906,1.7029999494552612
-1.3489999771118164,9.92300033569336,1.6859999895095825
-1.225000023841858,9.940999984741211,1.6200000047683716
-1.0809999704360962,9.885000228881836,1.4789999723434448
-1.031000018119812,9.8149995803833,1.3009999990463257
-1.0950000286102295,9.781000137329102,1.1790000200271606
-1.1740000247955322,9.782999992370605,1.1629999876022339
-1.1160000562667847,9.824999809265137,1.2089999914169312
-0.9950000047683716,9.956999778747559,1.184000015258789
-0.9240000247955322,10.12600040435791,1.0520000457763672
-0.7599999904632568,10.138999938964844,1.0049999952316284
-0.4269999861717224,9.970999717712402,1.1239999532699585
-0.1589999943971634,9.82800006866455,1.3040000200271606
-0.15299999713897705,9.807000160217285,1.4470000267028809
-0.3059999942779541,9.782999992370605,1.5499999523162842
-0.36899998784065247,9.699000358581543,1.6859999895095825
-0.22599999606609344,9.635000228881836,1.8270000219345093
