34,442
34,442
34,442
34,442
34,442
34,442
321,220
321,220
321,220
321,220
321,220
323,220
323,220
323,220
325,219
326,219
326,219
327,219
327,219
327,219
327,219
327,225
327,225
327,225
329,230
330,230
330,232
331,232
331,232
331,232
331,232
328,237
328,238
328,238
328,238
327,238
326,238
326,238
326,238
324,237
324,237
323,239
323,239
323,240
323,240
321,240
321,240
318,241
318,241
318,241
313,242
312,243
311,244
311,244
307,243
307,243
304,246
303,246
301,248
301,248
298,251
297,251
294,252
294,252
294,252
292,253
292,253
288,256
288,256
287,257
284,258
283,258
281,260
281,262
281,262
278,264
278,264
277,264
275,265
273,268
273,268
273,268
273,268
268,270
267,272
267,272
266,272
266,272
263,271
262,273
261,273
260,273
259,275
259,275
258,276
257,276
257,276
257,276
257,276
257,276
257,276
257,276
247,283
247,283
244,284
241,285
239,287
237,288
237,287
234,289
234,289
232,290
232,290
228,290
227,291
225,292
223,294
222,294
221,294
220,295
219,295
218,296
217,297
215,297
214,299
211,300
209,302
209,303
208,304
206,305
205,306
203,306
203,306
200,308
200,308
200,308
195,312
195,312
191,314
190,316
187,317
187,317
182,322
180,324
179,325
178,325
177,327
176,327
175,328
176,327
174,328
175,328
173,328
172,328
172,328
172,328
166,331
166,331
166,331
160,335
158,337
158,337
151,340
150,341
150,341
145,344
143,345
143,345
140,348
138,348
135,349
135,349
135,349
130,353
130,353
126,355
124,358
120,359
117,361
115,362
115,362
110,365
110,366
110,366
108,367
108,367
103,369
104,369
104,369
104,369
104,369
101,370
101,370
97,374
97,374
97,374
97,374
97,374
97,374
85,385
83,386
82,387
81,388
80,389
80,389
81,390
79,391
78,392
78,392
78,392
78,392
78,392
78,392
70,399
68,400
68,401
68,402
66,403
66,403
65,404
65,404
65,404
64,406
64,406
62,407
62,407
62,407
62,407
62,407
62,407
62,407
62,407
55,416
54,417
54,417
54,419
54,419
54,419
54,419
54,419
54,419
54,419
54,419
54,419
48,423
48,423
48,423
48,423
46,425
46,425
46,425
44,427
43,428
43,428
43,428
43,428
43,428
39,433
39,433
39,433
40,435
40,435
39,434
39,434
39,434
39,435
39,435
39,434
39,434
39,434
39,434
39,434
39,434
39,434
39,434
39,434
38,435
38,435
38,435
38,435
37,436
36,435
36,435
36,435
36,435
36,435
36,435
36,437
36,437
35,438
35,438
35,438
35,438
36,437
36,437
36,437
36,437
36,437
36,437
36,437
33,440
33,440
33,440
33,440
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
33,441
