320,238
320,237
320,237
320,237
320,237
307,249
308,250
308,250
308,250
308,250
308,250
308,250
308,250
308,250
308,250
308,250
309,250
309,250
309,250
311,250
312,250
313,250
313,250
314,249
315,249
316,249
317,248
317,248
318,247
319,246
319,246
319,246
320,245
320,244
320,244
319,242
320,241
320,240
320,240
319,239
319,239
320,239
320,239
319,239
318,238
318,237
318,237
318,234
318,233
316,231
315,227
314,226
314,226
313,221
313,221
313,221
312,212
312,212
309,206
309,203
309,201
309,198
309,198
311,194
311,192
313,190
315,189
317,187
319,185
320,184
321,182
322,180
324,179
325,177
325,175
326,173
327,172
327,170
327,169
326,167
327,165
325,163
325,163
323,160
323,159
322,157
321,155
320,153
320,152
320,150
320,148
319,146
319,145
319,143
319,143
318,140
317,138
316,136
316,135
316,133
316,131
316,130
318,129
319,128
319,127
322,127
323,127
325,125
326,125
326,125
331,125
331,125
336,124
336,124
340,124
340,124
346,122
348,122
351,122
353,121
355,120
358,120
360,120
361,119
363,118
366,118
370,120
370,120
370,120
379,122
379,122
379,122
379,122
379,122
379,122
379,122
379,122
379,122
379,122
379,122
424,132
424,132
430,132
430,132
430,132
436,131
438,130
440,129
441,127
444,127
445,126
445,126
447,121
447,121
447,121
447,121
456,119
460,119
461,118
461,118
469,117
471,118
471,118
471,118
476,116
476,116
476,116
478,115
480,116
483,116
483,116
484,116
484,115
484,115
484,115
487,115
488,116
489,115
492,115
493,116
494,116
495,118
493,119
494,122
494,122
499,126
500,129
500,131
500,133
499,136
499,138
499,141
497,144
495,146
494,149
494,152
492,153
492,157
491,159
489,161
488,163
489,167
489,170
488,171
487,175
489,178
489,178
489,184
489,184
489,184
489,184
489,184
489,184
489,184
489,184
490,215
489,217
490,223
490,223
490,223
490,223
490,223
492,241
492,241
492,241
492,241
492,241
490,254
489,256
488,257
488,258
487,260
485,262
484,261
483,266
483,267
483,269
480,272
478,272
477,276
477,279
476,280
475,281
473,284
473,284
467,288
467,290
468,292
469,293
469,293
469,293
469,293
469,293
470,304
470,304
473,308
473,308
473,308
476,315
476,315
476,315
476,320
476,320
477,323
477,324
477,324
476,328
475,330
475,331
475,333
475,335
475,335
476,338
476,338
475,340
473,340
473,340
472,342
471,343
470,343
470,345
470,345
470,345
470,345
470,345
470,345
470,356
468,358
467,359
465,360
463,361
463,361
460,364
457,364
457,364
457,364
451,366
450,366
448,365
448,365
448,365
441,364
441,364
441,364
441,364
441,364
441,364
426,364
426,364
426,364
426,364
426,364
426,364
426,364
407,363
404,363
401,363
401,363
401,363
401,363
401,363
401,363
401,363
401,363
401,363
375,365
375,365
375,365
375,365
375,365
375,365
375,365
357,365
355,365
353,365
351,365
349,365
347,365
345,365
343,365
343,365
341,365
340,366
339,366
337,365
337,366
337,366
333,365
333,365
332,364
333,366
331,365
330,365
328,364
326,362
298,364
324,359
323,358
322,356
321,354
321,354
322,351
323,350
322,347
321,345
321,345
321,339
320,337
320,334
320,332
320,332
320,327
320,327
320,322
320,320
320,318
320,316
319,314
319,314
319,310
320,307
320,307
320,307
319,299
319,299
319,293
319,290
319,288
319,286
319,282
319,279
319,279
318,274
318,274
318,274
317,266
317,266
317,261
318,258
318,256
318,254
318,252
318,250
318,248
318,246
318,246
318,246
318,241
318,239
318,237
318,236
318,236
318,233
317,232
317,232
318,232
318,232
318,232
318,232
318,232
320,232
320,232
320,232
322,234
322,234
321,234
321,234
321,234
321,234
321,234
321,234
321,234
323,234
323,234
323,234
323,234
323,234
321,235
321,235
321,235
322,236
322,236
322,236
322,236
321,236
321,236
321,236
321,236
320,236
320,237
320,237
320,237
320,237
320,237
321,237
321,237
321,237
321,237
320,236
320,236
320,236
321,237
320,236
320,236
320,236
319,236
319,236
319,236
318,236
