x,y,r,g,b
0,0,0.0333014, 0.0313621, 0.0252533
0,1,0.0781541, 0.0956951, 0.084869
0,2,0.232006, 0.284984, 0.266337
0,3,0.378255, 0.46703, 0.449091
0,4,0.515594, 0.620422, 0.598684
0,5,0.591453, 0.70634, 0.698828
0,6,0.630804, 0.733212, 0.748631
0,7,0.624092, 0.707673, 0.739578
0,8,0.582768, 0.632942, 0.681226
0,9,0.470388, 0.490066, 0.545265
1,0,0.0865689, 0.0808335, 0.103733
1,1,0.177541, 0.208208, 0.21986
1,2,0.37882, 0.438661, 0.441022
1,3,0.544892, 0.658413, 0.64837
1,4,0.681514, 0.803776, 0.789946
1,5,0.757634, 0.879856, 0.877524
1,6,0.780713, 0.895458, 0.90557
1,7,0.785748, 0.871617, 0.89911
1,8,0.75285, 0.802851, 0.858533
1,9,0.660231, 0.67132, 0.735763
2,0,0.170056, 0.155867, 0.196211
2,1,0.301446, 0.322337, 0.355739
2,2,0.522591, 0.584202, 0.602739
2,3,0.675904, 0.786348, 0.786162
2,4,0.778488, 0.905307, 0.896583
2,5,0.826247, 0.949783, 0.945286
2,6,0.850492, 0.956931, 0.961435
2,7,0.863269, 0.941076, 0.95704
2,8,0.849519, 0.900874, 0.935106
2,9,0.796515, 0.794467, 0.862154
3,0,0.267747, 0.248104, 0.280109
3,1,0.422382, 0.438285, 0.474533
3,2,0.63397, 0.687861, 0.709112
3,3,0.753625, 0.851626, 0.855181
3,4,0.834768, 0.938081, 0.929918
3,5,0.875934, 0.970613, 0.965522
3,6,0.899905, 0.976368, 0.975357
3,7,0.918313, 0.970691, 0.973821
3,8,0.91114, 0.943254, 0.957889
3,9,0.871546, 0.877921, 0.907291
4,0,0.369475, 0.346555, 0.373659
4,1,0.561748, 0.552504, 0.602847
4,2,0.736372, 0.751462, 0.81141
4,3,0.825124, 0.868664, 0.904132
4,4,0.881235, 0.937545, 0.950233
4,5,0.921166, 0.969827, 0.970991
4,6,0.940193, 0.978168, 0.970472
4,7,0.946465, 0.978838, 0.965233
4,8,0.944426, 0.967702, 0.951152
4,9,0.910557, 0.91962, 0.906738
5,0,0.466617, 0.424715, 0.449051
5,1,0.682786, 0.618769, 0.676774
5,2,0.825267, 0.776866, 0.841069
5,3,0.880086, 0.859427, 0.90941
5,4,0.917583, 0.916516, 0.940194
5,5,0.947665, 0.95755, 0.952401
5,6,0.95864, 0.975084, 0.949495
5,7,0.96112, 0.979697, 0.937873
5,8,0.959775, 0.976292, 0.918719
5,9,0.93399, 0.938252, 0.876024
6,0,0.531813, 0.464176, 0.479207
6,1,0.750083, 0.638191, 0.700758
6,2,0.880592, 0.769206, 0.83152
6,3,0.928345, 0.828604, 0.894549
6,4,0.951265, 0.881631, 0.9229
6,5,0.961744, 0.930375, 0.923915
6,6,0.967852, 0.962108, 0.91862
6,7,0.966206, 0.974349, 0.903707
6,8,0.95997, 0.977202, 0.870774
6,9,0.929407, 0.941231, 0.830067
7,0,0.534537, 0.457618, 0.474125
7,1,0.764472, 0.624167, 0.689786
7,2,0.898458, 0.741594, 0.817499
7,3,0.951026, 0.789241, 0.875332
7,4,0.968262, 0.836313, 0.901236
7,5,0.967381, 0.899029, 0.892924
7,6,0.965799, 0.939796, 0.876404
7,7,0.957057, 0.958603, 0.850512
7,8,0.946406, 0.969194, 0.814297
7,9,0.910431, 0.932, 0.772101
8,0,0.49468, 0.413996, 0.417219
8,1,0.732181, 0.586288, 0.636316
8,2,0.885884, 0.692814, 0.763844
8,3,0.937489, 0.752946, 0.822765
8,4,0.960901, 0.793341, 0.862625
8,5,0.956027, 0.860513, 0.849211
8,6,0.948079, 0.910267, 0.825985
8,7,0.934046, 0.935968, 0.789564
8,8,0.909019, 0.944967, 0.756217
8,9,0.851176, 0.883279, 0.725099
9,0,0.407926, 0.345656, 0.344826
9,1,0.641874, 0.49906, 0.547888
9,2,0.794147, 0.622354, 0.680205
9,3,0.886985, 0.697306, 0.757147
9,4,0.915077, 0.74491, 0.803186
9,5,0.918011, 0.814108, 0.800057
9,6,0.906751, 0.862054, 0.781819
9,7,0.874642, 0.878658, 0.747954
9,8,0.815635, 0.88264, 0.692367
9,9,0.743398, 0.785019, 0.635133
