x,y,r,g,b
0,0,0.0333014, 0.0313621, 0.0252533
0,1,0.0781541, 0.0956951, 0.084869
0,2,0.200975, 0.233932, 0.213952
0,3,0.326502, 0.371351, 0.350185
0,4,0.460582, 0.513212, 0.485318
0,5,0.548021, 0.604244, 0.594111
0,6,0.596597, 0.637239, 0.658226
0,7,0.588656, 0.616507, 0.658397
0,8,0.543345, 0.545597, 0.605402
0,9,0.433541, 0.431668, 0.4932
1,0,0.0865689, 0.0808335, 0.103733
1,1,0.177541, 0.208208, 0.21986
1,2,0.332078, 0.3687, 0.371355
1,3,0.474658, 0.544322, 0.530915
1,4,0.613067, 0.685218, 0.662989
1,5,0.71123, 0.774979, 0.770594
1,6,0.73904, 0.796924, 0.816658
1,7,0.73856, 0.769145, 0.818754
1,8,0.68907, 0.686776, 0.775408
1,9,0.589194, 0.572922, 0.656717
2,0,0.170056, 0.155867, 0.196211
2,1,0.301446, 0.322337, 0.355739
2,2,0.469667, 0.507309, 0.529282
2,3,0.605142, 0.673703, 0.673419
2,4,0.719332, 0.807933, 0.790142
2,5,0.783337, 0.856455, 0.84343
2,6,0.817899, 0.866851, 0.880999
2,7,0.812999, 0.846671, 0.888653
2,8,0.784496, 0.791914, 0.864158
2,9,0.725147, 0.686061, 0.789623
3,0,0.267747, 0.248104, 0.280109
3,1,0.422382, 0.438285, 0.474533
3,2,0.593347, 0.623071, 0.648747
3,3,0.693101, 0.753814, 0.759729
3,4,0.772896, 0.850363, 0.830446
3,5,0.815479, 0.887056, 0.876948
3,6,0.850148, 0.894929, 0.903721
3,7,0.853109, 0.882558, 0.912015
3,8,0.848399, 0.834032, 0.895257
3,9,0.793043, 0.766805, 0.839709
4,0,0.350632, 0.336994, 0.354942
4,1,0.5441, 0.547924, 0.586858
4,2,0.697277, 0.70243, 0.76106
4,3,0.778708, 0.789462, 0.830994
4,4,0.824522, 0.858753, 0.870633
4,5,0.845272, 0.887834, 0.896327
4,6,0.874159, 0.898012, 0.910446
4,7,0.880097, 0.894368, 0.917514
4,8,0.877895, 0.872212, 0.90552
4,9,0.824934, 0.810283, 0.860939
5,0,0.422775, 0.404844, 0.417745
5,1,0.637134, 0.61195, 0.64833
5,2,0.780723, 0.751413, 0.799314
5,3,0.836943, 0.808807, 0.851297
5,4,0.863848, 0.846245, 0.877383
5,5,0.8784, 0.875581, 0.889942
5,6,0.895435, 0.896859, 0.900226
5,7,0.901922, 0.906169, 0.914384
5,8,0.894669, 0.892193, 0.894376
5,9,0.847127, 0.829058, 0.852729
6,0,0.464366, 0.435039, 0.435658
6,1,0.686027, 0.631035, 0.669307
6,2,0.829209, 0.770052, 0.802127
6,3,0.883516, 0.815409, 0.859216
6,4,0.906249, 0.837742, 0.888247
6,5,0.911142, 0.857558, 0.898054
6,6,0.909794, 0.882253, 0.896466
6,7,0.897949, 0.88915, 0.900219
6,8,0.885073, 0.898412, 0.876746
6,9,0.827429, 0.825945, 0.82374
7,0,0.450172, 0.419768, 0.421357
7,1,0.682477, 0.609542, 0.650978
7,2,0.834999, 0.75306, 0.799011
7,3,0.898344, 0.802899, 0.848403
7,4,0.927677, 0.811991, 0.887163
7,5,0.925314, 0.842777, 0.894874
7,6,0.914197, 0.865238, 0.883554
7,7,0.880575, 0.865811, 0.870883
7,8,0.841987, 0.883137, 0.834207
7,9,0.773327, 0.80091, 0.776538
8,0,0.394646, 0.36401, 0.351291
8,1,0.625087, 0.554294, 0.579182
8,2,0.801653, 0.695898, 0.748339
8,3,0.881246, 0.778164, 0.806789
8,4,0.91721, 0.802641, 0.852783
8,5,0.923414, 0.829259, 0.867953
8,6,0.907344, 0.848162, 0.855256
8,7,0.864418, 0.835665, 0.837891
8,8,0.801403, 0.840671, 0.78913
8,9,0.712009, 0.734966, 0.718857
9,0,0.300564, 0.287469, 0.273048
9,1,0.517016, 0.440694, 0.469594
9,2,0.687148, 0.599557, 0.633788
9,3,0.803574, 0.708511, 0.741431
9,4,0.855291, 0.742848, 0.791823
9,5,0.872389, 0.78215, 0.811918
9,6,0.858038, 0.798311, 0.801738
9,7,0.80592, 0.772752, 0.768821
9,8,0.702769, 0.748431, 0.682699
9,9,0.590754, 0.610205, 0.580708
