x,y,r,g,b
0,0,0.0135, 0.0115, 0.0052
0,1,0.0277744, 0.032256, 0.020502
0,2,0.063925, 0.0821773, 0.071742
0,3,0.110195, 0.121662, 0.112319
0,4,0.157568, 0.175208, 0.156143
0,5,0.197129, 0.205396, 0.187563
0,6,0.207308, 0.205718, 0.207229
0,7,0.201125, 0.194915, 0.202481
0,8,0.177387, 0.154245, 0.167579
0,9,0.125467, 0.113823, 0.116529
1,0,0.0068, 0.0108, 0.011
1,1,0.0552502, 0.0867372, 0.0680196
1,2,0.125594, 0.161842, 0.144411
1,3,0.212932, 0.271559, 0.236432
1,4,0.301244, 0.357526, 0.317048
1,5,0.388628, 0.416163, 0.390564
1,6,0.429141, 0.448549, 0.429931
1,7,0.426012, 0.426349, 0.429358
1,8,0.390552, 0.352896, 0.36966
1,9,0.300213, 0.273314, 0.281418
2,0,0.0363286, 0.0331287, 0.0450554
2,1,0.125774, 0.150443, 0.144149
2,2,0.238022, 0.284164, 0.27432
2,3,0.375095, 0.438606, 0.402232
2,4,0.487779, 0.564593, 0.514111
2,5,0.582113, 0.637763, 0.606438
2,6,0.635891, 0.66994, 0.649167
2,7,0.628947, 0.636197, 0.639921
2,8,0.58796, 0.562344, 0.584989
2,9,0.481548, 0.4445, 0.475101
3,0,0.0833871, 0.0745464, 0.0818051
3,1,0.204655, 0.2306, 0.226409
3,2,0.370119, 0.422039, 0.398714
3,3,0.518108, 0.607829, 0.554945
3,4,0.632864, 0.747183, 0.674605
3,5,0.726357, 0.806144, 0.763283
3,6,0.780453, 0.82441, 0.798759
3,7,0.780133, 0.787187, 0.788378
3,8,0.763696, 0.706292, 0.747562
3,9,0.645878, 0.604109, 0.632315
4,0,0.122016, 0.120865, 0.109928
4,1,0.289894, 0.320606, 0.300384
4,2,0.484625, 0.534645, 0.505142
4,3,0.638216, 0.708678, 0.662147
4,4,0.727628, 0.825853, 0.769676
4,5,0.785354, 0.868983, 0.822204
4,6,0.834429, 0.879712, 0.84022
4,7,0.835106, 0.844539, 0.834762
4,8,0.833221, 0.807837, 0.819229
4,9,0.754049, 0.727635, 0.74824
5,0,0.138705, 0.149253, 0.132483
5,1,0.353191, 0.368808, 0.35021
5,2,0.572166, 0.596609, 0.57876
5,3,0.733331, 0.776245, 0.742725
5,4,0.791103, 0.847936, 0.814852
5,5,0.833566, 0.883673, 0.847266
5,6,0.862805, 0.895284, 0.865129
5,7,0.857561, 0.873741, 0.862198
5,8,0.858143, 0.85549, 0.848166
5,9,0.802812, 0.781635, 0.792271
6,0,0.157875, 0.154363, 0.128294
6,1,0.370435, 0.365916, 0.364671
6,2,0.607576, 0.620512, 0.597182
6,3,0.775093, 0.794393, 0.753869
6,4,0.838273, 0.860494, 0.827973
6,5,0.864454, 0.888371, 0.861756
6,6,0.877889, 0.901809, 0.872541
6,7,0.868505, 0.887961, 0.871436
6,8,0.865172, 0.880841, 0.85539
6,9,0.803788, 0.802099, 0.79959
7,0,0.147178, 0.147437, 0.1286
7,1,0.349991, 0.328061, 0.329062
7,2,0.580365, 0.568657, 0.547733
7,3,0.76213, 0.74552, 0.7029
7,4,0.84121, 0.811561, 0.793984
7,5,0.869337, 0.857982, 0.8447
7,6,0.879916, 0.880448, 0.855099
7,7,0.857605, 0.874253, 0.846033
7,8,0.82977, 0.874121, 0.821385
7,9,0.760146, 0.78934, 0.763544
8,0,0.126794, 0.120157, 0.103965
8,1,0.29069, 0.275034, 0.26561
8,2,0.512524, 0.473785, 0.470957
8,3,0.691112, 0.639729, 0.626878
8,4,0.814338, 0.746562, 0.751505
8,5,0.860974, 0.81807, 0.810139
8,6,0.87467, 0.853624, 0.824028
8,7,0.842436, 0.844537, 0.811575
8,8,0.791563, 0.832787, 0.77868
8,9,0.700425, 0.724309, 0.70755
9,0,0.073895, 0.0874817, 0.0693225
9,1,0.20715, 0.173002, 0.176929
9,2,0.389686, 0.353005, 0.35136
9,3,0.558574, 0.506916, 0.497314
9,4,0.69973, 0.645699, 0.636823
9,5,0.790857, 0.753877, 0.734896
9,6,0.818539, 0.795435, 0.765179
9,7,0.786947, 0.783241, 0.746204
9,8,0.702769, 0.748431, 0.682699
9,9,0.590754, 0.610205, 0.580708
