x,y,r,g,b
0,0,0.0135, 0.0115, 0.0052
0,1,0.0078, 0.002, 0.0003
0,2,0.0386557, 0.0436979, 0.0468008
0,3,0.0815259, 0.0764076, 0.0837593
0,4,0.129272, 0.129361, 0.127768
0,5,0.172944, 0.164461, 0.162885
0,6,0.188056, 0.172423, 0.187974
0,7,0.186576, 0.169749, 0.187974
0,8,0.177387, 0.154245, 0.167579
0,9,0.125467, 0.113823, 0.116529
1,0,0.0068, 0.0108, 0.011
1,1,0.0097, 0.0187, 0.013
1,2,0.0689425, 0.0740811, 0.0757562
1,3,0.15147, 0.172876, 0.160981
1,4,0.246447, 0.261159, 0.246093
1,5,0.351001, 0.337097, 0.336022
1,6,0.404311, 0.390845, 0.391207
1,7,0.408113, 0.38364, 0.401288
1,8,0.390552, 0.352896, 0.36966
1,9,0.300213, 0.273314, 0.281418
2,0,0.0062, 0.0029, 0.0152
2,1,0.034659, 0.0301986, 0.0416616
2,2,0.132429, 0.138215, 0.156048
2,3,0.274735, 0.28383, 0.282744
2,4,0.413042, 0.428043, 0.417819
2,5,0.545238, 0.543967, 0.549255
2,6,0.619392, 0.610398, 0.614981
2,7,0.6254, 0.601471, 0.623449
2,8,0.58796, 0.562344, 0.584989
2,9,0.481548, 0.4445, 0.475101
3,0,0.0151, 0.0056, 0.0134
3,1,0.0634597, 0.0565733, 0.0729644
3,2,0.221819, 0.227989, 0.233407
3,3,0.391566, 0.421248, 0.40621
3,4,0.560222, 0.588944, 0.579209
3,5,0.71255, 0.725397, 0.725173
3,6,0.783901, 0.778238, 0.780424
3,7,0.792699, 0.763866, 0.784676
3,8,0.763696, 0.706292, 0.747562
3,9,0.645878, 0.604109, 0.632315
4,0,0.008, 0.0067, 0.0052
4,1,0.0999295, 0.100441, 0.110934
4,2,0.296255, 0.304369, 0.317325
4,3,0.496911, 0.507123, 0.511636
4,4,0.665422, 0.683381, 0.682006
4,5,0.775079, 0.799798, 0.799552
4,6,0.842786, 0.840384, 0.832485
4,7,0.853725, 0.827532, 0.834811
4,8,0.833221, 0.807837, 0.819229
4,9,0.754049, 0.727635, 0.74824
5,0,0.0039, 0.0161, 0.0114
5,1,0.151616, 0.137453, 0.15318
5,2,0.377913, 0.360018, 0.393947
5,3,0.583551, 0.578277, 0.599838
5,4,0.735105, 0.737169, 0.76147
5,5,0.826418, 0.825046, 0.831604
5,6,0.870324, 0.861624, 0.862651
5,7,0.875896, 0.861752, 0.863801
5,8,0.858143, 0.85549, 0.848166
5,9,0.802812, 0.781635, 0.792271
6,0,0.0171, 0.013, 0.0007
6,1,0.168434, 0.134487, 0.176812
6,2,0.418771, 0.397924, 0.43054
6,3,0.637893, 0.61681, 0.63775
6,4,0.792121, 0.77, 0.794958
6,5,0.855024, 0.839343, 0.855834
6,6,0.880188, 0.873648, 0.872426
6,7,0.883608, 0.87968, 0.872781
6,8,0.865172, 0.880841, 0.85539
6,9,0.803788, 0.802099, 0.79959
7,0,0.0137, 0.014, 0.0117
7,1,0.174314, 0.135674, 0.170189
7,2,0.408072, 0.377179, 0.40408
7,3,0.627017, 0.582553, 0.612954
7,4,0.786541, 0.724604, 0.756759
7,5,0.846053, 0.813978, 0.83043
7,6,0.869451, 0.856117, 0.845871
7,7,0.863602, 0.870348, 0.841246
7,8,0.82977, 0.874121, 0.821385
7,9,0.760146, 0.78934, 0.763544
8,0,0.0134, 0.0059, 0.0055
8,1,0.153869, 0.135189, 0.152174
8,2,0.380558, 0.331311, 0.370659
8,3,0.592765, 0.524969, 0.561385
8,4,0.764245, 0.678084, 0.72731
8,5,0.834312, 0.783121, 0.801888
8,6,0.858506, 0.834724, 0.819178
8,7,0.842436, 0.844537, 0.811575
8,8,0.791563, 0.832787, 0.77868
8,9,0.700425, 0.724309, 0.70755
9,0,0.0049, 0.0195, 0.0144
9,1,0.12414, 0.0864109, 0.111683
9,2,0.307028, 0.265372, 0.2915
9,3,0.492409, 0.432991, 0.45344
9,4,0.659132, 0.597772, 0.615689
9,5,0.769037, 0.72818, 0.728142
9,6,0.805081, 0.780253, 0.762154
9,7,0.786947, 0.783241, 0.746204
9,8,0.702769, 0.748431, 0.682699
9,9,0.590754, 0.610205, 0.580708
