i,j,x,y
0,0,267.42, 221.042
0,1,286.123, 223.446
0,2,304.621, 229.894
0,3,318.237, 236.802
0,4,423.244, 358.573
0,5,457.643, 334.499
0,6,503.441, 297.267
0,7,530.462, 273.237
0,8,552.69, 255.82
0,9,562.516, 242.744
1,0,286.123, 223.446
1,1,294, 225.569
1,2,308.475, 231.709
1,3,319.723, 237.707
1,4,412.573, 360.161
1,5,456.289, 325.489
1,6,509.683, 281.377
1,7,531.041, 260.058
1,8,544.166, 244.404
1,9,552.873, 227.544
2,0,304.621, 229.894
2,1,308.475, 231.709
2,2,316.44, 235.781
2,3,322.801, 239.911
2,4,401.235, 350.95
2,5,449.023, 311.15
2,6,497.429, 267.169
2,7,513.956, 243.031
2,8,527.304, 222.23
2,9,533.882, 208.049
3,0,318.237, 236.802
3,1,319.723, 237.707
3,2,322.801, 239.911
3,3,325.108, 242.38
3,4,378.587, 334.271
3,5,426.648, 292.407
3,6,465.064, 256.739
3,7,487.056, 223.114
3,8,502.107, 197.434
3,9,506.206, 180.085
4,0,262.109, 384.148
4,1,258.871, 380.412
4,2,265.919, 368.218
4,3,294.6, 342.373
4,4,340.304, 301.827
4,5,405.225, 259.858
4,6,452.761, 229.559
4,7,465.401, 194.266
4,8,474.013, 169.588
4,9,470.145, 147.196
5,0,223.777, 378.76
5,1,212.68, 364.243
5,2,219.789, 344.255
5,3,242.522, 308.677
5,4,280.14, 257.102
5,5,363.727, 216.895
5,6,420.547, 202.558
5,7,443.575, 179.139
5,8,431.444, 137.908
5,9,422.295, 109.457
6,0,179.517, 341.822
6,1,168.893, 323.169
6,2,175.195, 306.199
6,3,191.315, 273.256
6,4,224.034, 236.417
6,5,279.913, 203.227
6,6,343.831, 163.363
6,7,372.45, 140.354
6,8,387.128, 112.628
6,9,391.815, 88.9797
7,0,147.825, 310.27
7,1,126.22, 277.306
7,2,131.547, 265.268
7,3,144.848, 240.511
7,4,175.725, 215.446
7,5,220.4, 190.609
7,6,277.127, 146.515
7,7,318.262, 114.116
7,8,348.21, 88.4274
7,9,362.563, 71.6259
8,0,119.321, 282.317
8,1,106.42, 255.81
8,2,104.485, 240.234
8,3,119.278, 220.608
8,4,145.629, 194.416
8,5,185.222, 167.052
8,6,231.833, 128.258
8,7,276.942, 96.991
8,8,314.035, 73.2122
8,9,335.325, 58.1632
9,0,98.366, 258.735
9,1,92.9458, 243.8
9,2,91.3576, 230.608
9,3,102.789, 208.572
9,4,127.073, 181.715
9,5,165.223, 150.762
9,6,208.209, 113.533
9,7,256.703, 85.8306
9,8,291.205, 67.3178
9,9,317.237, 53.777
