i,j,x,y
0,0,357.807, 253.57
0,1,348.363, 259.413
0,2,339.454, 262.445
0,3,337.184, 259.807
0,4,423.454, 356.998
0,5,457.227, 333.975
0,6,502.582, 297.294
0,7,529.832, 273.162
0,8,551.865, 255.554
0,9,561.637, 242.532
1,0,348.363, 259.413
1,1,343.734, 261.057
1,2,338.48, 262.53
1,3,337.174, 258.616
1,4,413.86, 358.276
1,5,456.31, 325.075
1,6,508.019, 281.848
1,7,529.719, 260.099
1,8,543.23, 244.123
1,9,552.168, 227.525
2,0,339.454, 262.445
2,1,338.48, 262.53
2,2,337.285, 260.846
2,3,337.5, 254.589
2,4,403.544, 348.258
2,5,449.608, 309.48
2,6,495.747, 266.47
2,7,512.306, 242.447
2,8,526.056, 222.175
2,9,532.661, 207.806
3,0,337.184, 259.807
3,1,337.174, 258.616
3,2,337.5, 254.589
3,3,338.36, 248.131
3,4,381.307, 330.208
3,5,427.248, 289.523
3,6,463.844, 254.67
3,7,484.718, 222.514
3,8,500.103, 197.947
3,9,505.074, 180.599
4,0,258.393, 382.037
4,1,255.904, 377.042
4,2,267.295, 365.229
4,3,296.512, 337.512
4,4,343.389, 297.633
4,5,405.52, 257.615
4,6,450.929, 228.588
4,7,463.545, 195.241
4,8,472.259, 171.439
4,9,469.796, 148.738
5,0,219.798, 376.191
5,1,210.853, 361.749
5,2,218.333, 340.041
5,3,244.247, 304.012
5,4,286.077, 254.615
5,5,365.661, 216.531
5,6,419.807, 202.822
5,7,441.973, 180.488
5,8,431.764, 141.483
5,9,423.819, 112.49
6,0,179.516, 341.533
6,1,168.733, 322.087
6,2,173.203, 301.215
6,3,193.381, 268.999
6,4,230.499, 234.336
6,5,285.533, 202.885
6,6,346.579, 165.954
6,7,373.859, 144.282
6,8,387.857, 117.564
6,9,392.527, 92.1124
7,0,149.73, 311.772
7,1,132.594, 283.466
7,2,127.25, 258.561
7,3,146.984, 237.571
7,4,181.469, 214.308
7,5,226.157, 190.263
7,6,281.405, 149.121
7,7,320.737, 117.928
7,8,349.819, 92.2933
7,9,363.297, 73.4227
8,0,121.625, 283.936
8,1,109.036, 257.82
8,2,105.145, 239.653
8,3,120.804, 219.63
8,4,148.542, 194.706
8,5,187.384, 167.814
8,6,234.157, 130.735
8,7,279.36, 99.2983
8,8,314.655, 75.3738
8,9,335.203, 59.1897
9,0,99.6332, 259.728
9,1,94.3277, 244.856
9,2,91.9977, 231.136
9,3,103.465, 208.756
9,4,127.21, 181.924
9,5,163.843, 151.227
9,6,206.44, 115.335
9,7,250.751, 87.3547
9,8,288.255, 68.0699
9,9,315.445, 53.8511
