i,j,x,y
0,0,303.656, 157.093
0,1,312.895, 188.303
0,2,303.618, 212.653
0,3,287.624, 228.565
0,4,284.697, 382.162
0,5,235.916, 394.994
0,6,163.789, 393.261
0,7,122.196, 385.966
0,8,91.1201, 383.373
0,9,70.6126, 377.679
1,0,312.895, 188.303
1,1,310.812, 199.248
1,2,299.839, 217.272
1,3,285.517, 230.213
1,4,286.086, 379.131
1,5,235.237, 386.13
1,6,161.772, 383.592
1,7,125.448, 365.737
1,8,95.6923, 357.416
1,9,77.4499, 347.404
2,0,303.618, 212.653
2,1,299.839, 217.272
2,2,290.122, 226.538
2,3,281.323, 233.487
2,4,287.058, 370.128
2,5,240.549, 369.423
2,6,177.954, 351.16
2,7,136.803, 330.372
2,8,98.8638, 309.73
2,9,74.7596, 301.194
3,0,287.624, 228.565
3,1,285.517, 230.213
3,2,281.323, 233.487
3,3,279.366, 235.819
3,4,292.542, 350.386
3,5,244.524, 350.712
3,6,184.327, 321.328
3,7,128.866, 291.668
3,8,94.0823, 275.465
3,9,73.9531, 261.813
4,0,375.373, 313.805
4,1,379.24, 310.125
4,2,368.771, 317.15
4,3,344.764, 325.015
4,4,309.362, 321.117
4,5,251.883, 306.097
4,6,189.457, 282.559
4,7,138.184, 254.784
4,8,98.1829, 235.673
4,9,76.5623, 222.917
5,0,424.127, 301.677
5,1,426.836, 283.347
5,2,413.086, 297.125
5,3,374.288, 299.566
5,4,333.715, 283.365
5,5,272.832, 260.46
5,6,194.462, 236.457
5,7,160.808, 212.07
5,8,117.294, 195.173
5,9,96.9922, 169.843
6,0,468.441, 284.035
6,1,461.798, 273.942
6,2,452.145, 266.128
6,3,416.294, 261.812
6,4,366.869, 243.527
6,5,305.069, 218.658
6,6,237.177, 193.976
6,7,191.666, 172.592
6,8,159.973, 157.636
6,9,135.615, 141.818
7,0,518.286, 268.937
7,1,498.363, 260.092
7,2,483.25, 245.192
7,3,463.495, 230.788
7,4,404.058, 206.988
7,5,338.601, 176.556
7,6,273.233, 159.76
7,7,225.881, 148.108
7,8,200.446, 138.259
7,9,171.353, 129.144
8,0,550.775, 255.543
8,1,534.388, 244.216
8,2,517.495, 224.215
8,3,477.623, 200.241
8,4,429.273, 175.371
8,5,369.04, 151.188
8,6,305.945, 130.263
8,7,268.844, 121.37
8,8,242.87, 123.328
8,9,193.801, 124.4
9,0,570.166, 247.546
9,1,553.249, 231.612
9,2,528.251, 213.619
9,3,490.695, 186.043
9,4,444.451, 156.053
9,5,391.825, 129.688
9,6,331.46, 106.774
9,7,293.614, 96.2647
9,8,266.202, 93.6391
9,9,249.543, 90.5542
