i,j,x,y
0,0,277.252, 220.379
0,1,306.977, 229.68
0,2,318.822, 230.561
0,3,324.705, 234.983
0,4,420.377, 324.752
0,5,464.354, 320.514
0,6,509.261, 294.228
0,7,536.958, 270.526
0,8,558.109, 254.583
0,9,568.085, 241.42
1,0,306.977, 229.68
1,1,312.634, 230.093
1,2,320.785, 231.22
1,3,325.204, 235.9
1,4,403.011, 341.039
1,5,461.262, 318.704
1,6,519.464, 280.082
1,7,540.29, 260.097
1,8,553.505, 244.248
1,9,559.647, 226.858
2,0,318.822, 230.561
2,1,320.785, 231.22
2,2,324.092, 234.011
2,3,326.365, 238.1
2,4,390.164, 355.189
2,5,457.597, 316.298
2,6,515.794, 271.615
2,7,531.702, 244.766
2,8,538.866, 219.381
2,9,541.381, 206.286
3,0,324.705, 234.983
3,1,325.204, 235.9
3,2,326.365, 238.1
3,3,327.69, 239.747
3,4,385.954, 349.483
3,5,447.819, 309.129
3,6,502.199, 260.453
3,7,516.428, 227.733
3,8,518.181, 198.731
3,9,513.158, 178.191
4,0,304.452, 388.484
4,1,291.949, 393.876
4,2,297.658, 393.818
4,3,321.732, 374.136
4,4,367.132, 336.256
4,5,434.726, 277.745
4,6,480.488, 232.71
4,7,496.797, 201.05
4,8,487.134, 164.04
4,9,471.017, 140.915
5,0,281.013, 400
5,1,272.809, 393.729
5,2,274.689, 382.861
5,3,283.851, 350.686
5,4,320.474, 302.502
5,5,401.832, 239.653
5,6,424.001, 183.067
5,7,436.352, 151.12
5,8,425.425, 117.705
5,9,411.401, 95.382
6,0,236.329, 385.844
6,1,234.161, 376.063
6,2,224.157, 353.663
6,3,220.901, 311.767
6,4,230.533, 248.643
6,5,279.039, 197.489
6,6,340.907, 140.584
6,7,364.469, 111.008
6,8,375.364, 90.2131
6,9,381.236, 75.5997
7,0,191.505, 358.842
7,1,183.267, 339.811
7,2,171.892, 309.375
7,3,154.616, 261.254
7,4,172.38, 219.513
7,5,218.145, 168.948
7,6,272.473, 122.062
7,7,314.786, 90.3874
7,8,342.358, 70.3744
7,9,355.312, 63.3219
8,0,162.346, 333.026
8,1,147.239, 305.242
8,2,127.025, 268.423
8,3,126.281, 239.369
8,4,139.923, 198.273
8,5,176.591, 153.956
8,6,229.356, 108.672
8,7,277.645, 80.1706
8,8,314.205, 59.3773
8,9,333.275, 50.7194
9,0,132.325, 306.768
9,1,117.127, 278.35
9,2,104.502, 251.703
9,3,105.416, 219.638
9,4,124.856, 184.576
9,5,163.825, 143.831
9,6,211.148, 101.634
9,7,263.229, 74.6864
9,8,304.666, 58.1315
9,9,323.408, 51.5447
