i,j,x,y
0,0,344.975, 288.629
0,1,348.036, 247.262
0,2,336.099, 236.398
0,3,327.77, 236.397
0,4,408.223, 343.59
0,5,456.432, 328.78
0,6,507.578, 300.863
0,7,543.867, 273.029
0,8,565.149, 257.85
0,9,577.118, 243.038
1,0,348.036, 247.262
1,1,343.363, 240.194
1,2,333.182, 236.224
1,3,327.402, 236.579
1,4,407.078, 348.529
1,5,458.491, 332.322
1,6,519.157, 285.793
1,7,535.524, 258.488
1,8,555.179, 245.962
1,9,562.739, 223.579
2,0,336.099, 236.398
2,1,333.182, 236.224
2,2,328.414, 236.289
2,3,327.435, 237.301
2,4,392.622, 365.234
2,5,457.082, 326.337
2,6,524.049, 277
2,7,536.09, 246.383
2,8,542.666, 214.502
2,9,547.102, 204.745
3,0,327.77, 236.397
3,1,327.402, 236.579
3,2,327.435, 237.301
3,3,328.476, 237.641
3,4,380.285, 364.237
3,5,448.096, 317.564
3,6,517.975, 267.577
3,7,542.365, 229.679
3,8,530.12, 197.45
3,9,518.528, 176.039
4,0,327.582, 415.895
4,1,315.721, 414.078
4,2,312.388, 413.91
4,3,320.804, 401.718
4,4,349.789, 370.221
4,5,419.753, 312.085
4,6,470.877, 254.381
4,7,515.633, 201.153
4,8,500.855, 158.163
4,9,472.215, 136.873
5,0,294.762, 423.883
5,1,291.352, 417.034
5,2,279.755, 400.541
5,3,280.234, 383.238
5,4,295.653, 333.062
5,5,379.138, 220.75
5,6,449.142, 205.63
5,7,441.294, 141.579
5,8,413.132, 96.4029
5,9,392.972, 77.8177
6,0,241.721, 399.909
6,1,255.224, 398.225
6,2,234.562, 379.246
6,3,208.011, 334.718
6,4,177.088, 246.587
6,5,219.255, 188.458
6,6,325.168, 119.028
6,7,354.103, 89.5368
6,8,369.421, 76.5653
6,9,375.546, 63.6789
7,0,191.949, 369.523
7,1,190.893, 352.851
7,2,172.888, 318.054
7,3,124.446, 256.53
7,4,126.865, 211.643
7,5,185.161, 156.267
7,6,256.418, 104.265
7,7,311.604, 74.5496
7,8,338.242, 59.6077
7,9,353.934, 50.5322
8,0,162.807, 339.362
8,1,146.181, 305.76
8,2,114.728, 258.718
8,3,99.7681, 230.77
8,4,111.489, 190.989
8,5,166.515, 145.588
8,6,225.048, 93.7024
8,7,282.836, 71.2571
8,8,321.262, 54.8886
8,9,336.045, 43.4082
9,0,126.479, 308.191
9,1,106.533, 270.092
9,2,88.658, 241.145
9,3,86.4535, 208.55
9,4,111.127, 181.226
9,5,144.436, 141.717
9,6,209.748, 93.0226
9,7,277.025, 65.6516
9,8,319.385, 50.6801
9,9,325.101, 44.1535
