i,j,x,y
0,0,290.191, 234.89
0,1,286.892, 229.913
0,2,284.159, 228.251
0,3,284.645, 230.74
0,4,126.563, 342.042
0,5,106.012, 323.989
0,6,101.495, 294.063
0,7,100.262, 257.575
0,8,107.197, 225.522
0,9,113.359, 187.94
1,0,286.892, 229.913
1,1,285.53, 228.647
1,2,283.93, 228.547
1,3,285.026, 231.332
1,4,142.677, 345.352
1,5,120.118, 322.832
1,6,116.034, 282.629
1,7,116.266, 247.806
1,8,125.434, 224.332
1,9,135.59, 194.147
2,0,284.159, 228.251
2,1,283.93, 228.547
2,2,284.311, 230.139
2,3,286.231, 232.936
2,4,186.211, 340.965
2,5,169.683, 316.606
2,6,165.505, 279.467
2,7,162.892, 245.676
2,8,155.563, 218.903
2,9,161.915, 200.843
3,0,284.645, 230.74
3,1,285.026, 231.332
3,2,286.231, 232.936
3,3,287.715, 234.85
3,4,234.837, 331.49
3,5,227.695, 309.582
3,6,223.626, 274.715
3,7,216.971, 244.419
3,8,204.777, 222.199
3,9,197.581, 208.139
4,0,279.961, 291.232
4,1,286.834, 308.54
4,2,289.85, 318.263
4,3,291.923, 321.302
4,4,291.585, 323.199
4,5,289.068, 295.834
4,6,281.577, 258.338
4,7,270.861, 226.476
4,8,263.487, 208.607
4,9,256.918, 195.902
5,0,291.886, 276.026
5,1,302.679, 289.241
5,2,314.323, 300.542
5,3,327.903, 305.672
5,4,344.957, 307.951
5,5,349.991, 282.61
5,6,341.638, 249.362
5,7,332.199, 224.058
5,8,315.039, 201.095
5,9,298.564, 186.686
6,0,303.111, 255.995
6,1,317.343, 268.033
6,2,335.151, 275.439
6,3,354.685, 275.187
6,4,380.297, 278.065
6,5,392.922, 259.68
6,6,385.517, 231.029
6,7,375.305, 208.556
6,8,353.472, 184.548
6,9,331.923, 169.94
7,0,298.283, 244.519
7,1,316.451, 257.876
7,2,338.529, 264.676
7,3,365.024, 263.937
7,4,392.946, 259.374
7,5,411.736, 244.499
7,6,408.548, 218.547
7,7,401.162, 194.612
7,8,375.654, 162.169
7,9,350.899, 144.846
8,0,293.302, 232.722
8,1,313.349, 245.783
8,2,337.57, 252.488
8,3,367.22, 251.231
8,4,399.153, 246.417
8,5,420.057, 233.553
8,6,424.711, 208.592
8,7,418.556, 184.455
8,8,399.089, 155.137
8,9,364.093, 128.698
9,0,277.491, 213.441
9,1,299.198, 226.601
9,2,329.151, 235.554
9,3,362.61, 235.636
9,4,393.399, 230.222
9,5,415.419, 215.089
9,6,425.596, 187
9,7,422.808, 166.22
9,8,403.761, 139.436
9,9,362.564, 109.758
