i,j,x,y
0,0,277.81, 205.553
0,1,305.21, 218.693
0,2,317.716, 233.015
0,3,325.983, 236.894
0,4,420.57, 337.442
0,5,462.836, 328.821
0,6,508.253, 299.092
0,7,539.84, 272.131
0,8,559.514, 255.733
0,9,570.608, 241.881
1,0,305.21, 218.693
1,1,311.288, 225.643
1,2,320.005, 234.716
1,3,326.965, 237.049
1,4,405.095, 346.723
1,5,459.844, 324.915
1,6,517.314, 286.48
1,7,535.596, 260.12
1,8,552.941, 244.549
1,9,560.341, 225.841
2,0,317.716, 233.015
2,1,320.005, 234.716
2,2,324.838, 236.663
2,3,329.111, 237.238
2,4,391.978, 357.536
2,5,457.313, 320.477
2,6,512.036, 276.98
2,7,533.611, 244.96
2,8,541.278, 217.481
2,9,543.755, 205.57
3,0,325.983, 236.894
3,1,326.965, 237.049
3,2,329.111, 237.238
3,3,330.665, 236.969
3,4,382.375, 358.494
3,5,451.611, 305.193
3,6,513.576, 256.777
3,7,531.122, 223.575
3,8,525.123, 195.696
3,9,516.632, 177.06
4,0,311.775, 394.158
4,1,296.254, 400.989
4,2,299.649, 401.301
4,3,320.369, 383.929
4,4,363.535, 346.048
4,5,436.902, 278.751
4,6,488.524, 229.863
4,7,503.329, 191.265
4,8,491.932, 157.427
4,9,472.257, 138.265
5,0,286.925, 406.29
5,1,281.893, 402.362
5,2,276.071, 389.565
5,3,282.23, 361.774
5,4,315.239, 312.469
5,5,404.697, 240.261
5,6,425.924, 176.609
5,7,436.606, 140.566
5,8,421.89, 106.432
5,9,406.004, 88.9563
6,0,239.809, 390.781
6,1,241.436, 383.446
6,2,227.114, 361.925
6,3,216.303, 319.498
6,4,216.183, 250.025
6,5,264.291, 194.87
6,6,335.42, 131.115
6,7,361.375, 100.571
6,8,377.17, 81.6646
6,9,377.032, 72.8744
7,0,192.259, 362.259
7,1,185.855, 343.84
7,2,171.822, 312.415
7,3,145.806, 261.501
7,4,160.263, 219.501
7,5,208.74, 165.373
7,6,267.247, 115.376
7,7,312.19, 84.2295
7,8,339.137, 65.4148
7,9,353.168, 55.6211
8,0,162.229, 334.859
8,1,146.33, 305.082
8,2,121.541, 264.704
8,3,117.62, 237.022
8,4,131.239, 196.76
8,5,176.862, 151.088
8,6,228.757, 103.367
8,7,279.134, 76.3457
8,8,315.403, 56.0994
8,9,333.656, 47.1272
9,0,130.565, 307.535
9,1,113.608, 275.882
9,2,99.0401, 247.968
9,3,98.8569, 215.852
9,4,119.396, 182.778
9,5,152.675, 143.237
9,6,209.33, 99.3224
9,7,267.405, 71.5607
9,8,310.397, 54.7829
9,9,325.522, 49.8021
