i,j,x,y
0,0,349.304, 223.496
0,1,330.202, 236.521
0,2,327.604, 243.288
0,3,326.152, 239.755
0,4,379.796, 363.409
0,5,441.385, 341.653
0,6,494.151, 315.905
0,7,541.744, 280.671
0,8,569.074, 262.547
0,9,582.936, 244.94
1,0,330.202, 236.521
1,1,329.549, 240.471
1,2,325.328, 242.952
1,3,326.764, 239.063
1,4,372.422, 358.39
1,5,443.714, 347.096
1,6,465.533, 338.075
1,7,526.46, 268.028
1,8,559.843, 252.672
1,9,567.253, 223.475
2,0,327.604, 243.288
2,1,325.328, 242.952
2,2,325.371, 240.559
2,3,328.076, 237.818
2,4,418.913, 344.132
2,5,453.342, 328.562
2,6,519.481, 285.898
2,7,535.417, 252.59
2,8,566.891, 228.722
2,9,554.793, 207.403
3,0,326.152, 239.755
3,1,326.764, 239.065
3,2,327.635, 238.118
3,3,330.058, 247.421
3,4,391.416, 366.275
3,5,444.523, 324.872
3,6,518.117, 274.451
3,7,557.478, 224.58
3,8,536.3, 198.615
3,9,521.276, 175.498
4,0,344.86, 415.871
4,1,340.822, 417.163
4,2,328.936, 421.285
4,3,331.818, 416.311
4,4,335.978, 401.788
4,5,370.189, 364.529
4,6,509.66, 257.877
4,7,513.087, 191.506
4,8,508.381, 154.763
4,9,472.254, 135.56
5,0,302.028, 430.401
5,1,301.994, 424.796
5,2,295.46, 418.738
5,3,275.926, 392.193
5,4,272.522, 376.812
5,5,284.455, 328.986
5,6,411.195, 240.837
5,7,435.614, 135.396
5,8,401.509, 82.9552
5,9,379.457, 66.9737
6,0,242.458, 404.608
6,1,269.438, 410.149
6,2,245.469, 397.013
6,3,206.667, 351.628
6,4,139.491, 252.586
6,5,161.56, 206.625
6,6,304.699, 111.497
6,7,340.894, 77.3482
6,8,363.811, 71.3906
6,9,373.599, 58.9064
7,0,189.845, 374.431
7,1,194.165, 359.847
7,2,175.93, 322.878
7,3,108.86, 250.541
7,4,104.524, 209.423
7,5,169.742, 155.981
7,6,248.322, 97.5923
7,7,312.231, 67.5256
7,8,338.021, 55.2784
7,9,354.766, 46.88
8,0,163.701, 343.051
8,1,145.48, 305.131
8,2,105.821, 250.598
8,3,87.6281, 226.372
8,4,110.486, 188.185
8,5,163.461, 142.158
8,6,222.384, 86.7728
8,7,284.327, 68.9376
8,8,323.62, 53.4594
8,9,337.024, 40.1059
9,0,122.543, 308.562
9,1,97.3707, 261.589
9,2,78.2009, 234.576
9,3,75.6036, 202.236
9,4,93.3136, 181.617
9,5,136.346, 141.931
9,6,208.866, 88.5109
9,7,283.949, 61.6339
9,8,327.868, 48.3028
9,9,324.494, 41.2944
