i,j,x,y
0,0,409.032, 198.955
0,1,377.245, 217.031
0,2,358.589, 232.031
0,3,354.287, 240.42
0,4,414.468, 355.308
0,5,462.505, 325.164
0,6,499.336, 291.41
0,7,529.204, 261.854
0,8,546.765, 244.354
0,9,552.71, 233.125
1,0,377.245, 217.031
1,1,367.618, 223.824
1,2,356.448, 234.699
1,3,354.531, 241.089
1,4,428.146, 345.811
1,5,476.384, 314.139
1,6,509.041, 279.609
1,7,533.3, 251.276
1,8,543.19, 232.828
1,9,546.448, 219.629
2,0,358.589, 232.031
2,1,356.448, 234.699
2,2,354.248, 239.517
2,3,355.943, 242.114
2,4,429.372, 321.671
2,5,467.986, 287.704
2,6,488.234, 253.485
2,7,503.294, 225.197
2,8,515.463, 206.542
2,9,513.895, 187.84
3,0,354.287, 240.42
3,1,354.531, 241.089
3,2,355.943, 242.114
3,3,358.838, 242.123
3,4,418.511, 297.26
3,5,455.82, 265.504
3,6,467.822, 238.254
3,7,479.084, 211.342
3,8,491.305, 189.926
3,9,488.54, 165.31
4,0,253.167, 395.597
4,1,256.286, 370.963
4,2,296.645, 339.619
4,3,341.512, 300.18
4,4,400.372, 265.442
4,5,430.681, 243.199
4,6,439.577, 222.298
4,7,450.269, 199.95
4,8,458.044, 172.841
4,9,453.726, 140.448
5,0,210.409, 361.112
5,1,202.656, 331.16
5,2,240.458, 303.057
5,3,284.92, 269.892
5,4,329.664, 243.378
5,5,384.318, 228.593
5,6,404.117, 198.97
5,7,407.934, 175.87
5,8,416.524, 147.845
5,9,416.939, 115.444
6,0,166.614, 322.134
6,1,156.847, 293.379
6,2,185.915, 273.077
6,3,225.168, 247.106
6,4,270.891, 227.798
6,5,311.792, 208.306
6,6,344.707, 181.291
6,7,361.781, 157.436
6,8,380.377, 129.288
6,9,384.737, 97.7452
7,0,145.112, 297.99
7,1,132.155, 270.271
7,2,145.038, 251.986
7,3,177.196, 232.124
7,4,212.944, 213.423
7,5,248.386, 194.009
7,6,283.369, 164.428
7,7,310.905, 139.708
7,8,338.006, 110.509
7,9,351.179, 80.7466
8,0,123.108, 278.43
8,1,106.432, 254.504
8,2,107.503, 240.638
8,3,126.517, 218.732
8,4,147.682, 194.901
8,5,178.1, 170.424
8,6,214.332, 139.902
8,7,246.941, 113.287
8,8,288.16, 85.363
8,9,314.403, 60.0469
9,0,104.752, 259.157
9,1,97.7417, 243.582
9,2,93.8139, 230.434
9,3,104.493, 208.631
9,4,120.764, 183.916
9,5,148.905, 158.349
9,6,184.705, 128.318
9,7,221.377, 103.521
9,8,265.737, 79.5696
9,9,301.797, 60.0166
