i,j,x,y
0,0,368.444, 251.53
0,1,354.857, 243.579
0,2,342.46, 234.661
0,3,336.115, 233.319
0,4,426.934, 334.293
0,5,461.249, 323.391
0,6,503.819, 292.734
0,7,530.745, 273.213
0,8,553.015, 255.893
0,9,562.853, 242.792
1,0,354.857, 243.579
1,1,348.725, 239.05
1,2,340.647, 233.785
1,3,335.262, 233.424
1,4,421.2, 339.135
1,5,461.993, 317.932
1,6,512.591, 280.473
1,7,533.697, 263.75
1,8,546.47, 247.575
1,9,554.712, 229.239
2,0,342.46, 234.661
2,1,340.647, 233.785
2,2,337.04, 233.239
2,3,333.032, 233.715
2,4,407.383, 341.676
2,5,453.158, 311.522
2,6,499.816, 271.516
2,7,515.96, 249.924
2,8,528.744, 226.976
2,9,534.395, 209.684
3,0,336.115, 233.319
3,1,335.262, 233.424
3,2,333.032, 233.715
3,3,330.38, 234.02
3,4,382.473, 338.88
3,5,430.551, 303.546
3,6,469.352, 268.327
3,7,491.249, 234.949
3,8,504.456, 204.725
3,9,506.277, 182.114
4,0,265.642, 394.86
4,1,264.943, 390.186
4,2,273.622, 379.531
4,3,300.611, 356.417
4,4,345.464, 320.555
4,5,409.947, 284.219
4,6,458.183, 244.704
4,7,471.584, 212.132
4,8,474.399, 176.196
4,9,468.446, 148.35
5,0,232.54, 386.78
5,1,222.963, 374.279
5,2,230.704, 358.865
5,3,249.927, 326.672
5,4,284.563, 280.009
5,5,375.206, 247.298
5,6,410.851, 218.145
5,7,428.274, 176.663
5,8,425.809, 138.174
5,9,418.039, 108.438
6,0,189.531, 352.504
6,1,182.676, 338.252
6,2,189.027, 324.189
6,3,200.784, 292.617
6,4,227.384, 252.914
6,5,281.286, 219.022
6,6,337.56, 169.879
6,7,363.11, 139.903
6,8,380.848, 110.9
6,9,387.373, 87.08
7,0,157.509, 321.052
7,1,144.88, 297.698
7,2,147.952, 284.189
7,3,150.596, 252.208
7,4,175.982, 223.048
7,5,216.109, 191.956
7,6,272.288, 147.659
7,7,312.98, 113.176
7,8,344.093, 86.9819
7,9,359.269, 70.1874
8,0,126.336, 290.057
8,1,116.638, 266.825
8,2,114.57, 251.006
8,3,124.448, 227.924
8,4,146.184, 197.09
8,5,182.57, 165.954
8,6,228.156, 125.479
8,7,273.254, 93.9318
8,8,310.93, 70.6026
8,9,332.587, 56.3491
9,0,102.277, 263.004
9,1,98.1381, 249.403
9,2,96.2618, 235.411
9,3,106.052, 211.544
9,4,128.809, 182.545
9,5,165.643, 149.454
9,6,208.316, 111.288
9,7,257.459, 83.9298
9,8,291.568, 66.3167
9,9,317.516, 53.769
