i,j,x,y
0,0,363.793, 299.867
0,1,339.405, 269.663
0,2,318.55, 253.598
0,3,321.056, 244.246
0,4,408.861, 341.657
0,5,457.831, 328.657
0,6,508.609, 299.903
0,7,543.386, 272.589
0,8,564.15, 257.275
0,9,575.816, 242.792
1,0,339.405, 269.663
1,1,327.424, 261.558
1,2,317.961, 251.253
1,3,322.067, 242.935
1,4,406.754, 346.674
1,5,459.308, 329.432
1,6,522.515, 283.936
1,7,535.733, 258.819
1,8,554.658, 245.611
1,9,562.177, 224.094
2,0,318.55, 253.598
2,1,317.961, 251.253
2,2,320.017, 245.733
2,3,324.461, 239.973
2,4,396.857, 360.473
2,5,456.787, 325.451
2,6,516.289, 280.201
2,7,534.44, 247.005
2,8,542.168, 215.6
2,9,546.379, 205.104
3,0,321.056, 244.246
3,1,322.067, 242.935
3,2,324.461, 239.973
3,3,326.396, 237.799
3,4,383.961, 361.092
3,5,447.764, 316.122
3,6,514.559, 267.025
3,7,538.338, 229.71
3,8,528.704, 197.672
3,9,518.148, 176.538
4,0,323.811, 413.47
4,1,311.839, 412.807
4,2,311.316, 410.173
4,3,322.434, 396.837
4,4,352.192, 364.917
4,5,419.746, 307.858
4,6,469.778, 252.164
4,7,511.113, 200.77
4,8,498.34, 158.753
4,9,472.142, 137.382
5,0,293.786, 421.982
5,1,291.62, 415.565
5,2,278.954, 398.286
5,3,279.87, 378.61
5,4,297.202, 327.975
5,5,377.999, 222.748
5,6,444.535, 204.065
5,7,439.809, 143.309
5,8,414.785, 99.3598
5,9,395.836, 80.3287
6,0,241.871, 398.621
6,1,252.744, 395.573
6,2,232.671, 375.593
6,3,208.486, 331.343
6,4,183.487, 247.126
6,5,226.93, 189.482
6,6,326.421, 122.742
6,7,355.456, 92.914
6,8,370.494, 78.2472
6,9,376.24, 65.0335
7,0,192.343, 368.289
7,1,190.172, 351.272
7,2,172.569, 317.115
7,3,128.423, 257.849
7,4,132.362, 212.896
7,5,188.721, 158.017
7,6,257.928, 106.722
7,7,311.414, 76.7032
7,8,338.435, 60.8263
7,9,353.98, 51.4779
8,0,162.682, 338.445
8,1,146.387, 305.848
8,2,116.801, 260.87
8,3,103.224, 232.1
8,4,114.914, 191.866
8,5,168.004, 146.343
8,6,225.606, 95.5506
8,7,282.303, 72.051
8,8,321.393, 54.794
8,9,336.025, 44.2555
9,0,127.24, 307.846
9,1,107.88, 270.899
9,2,90.9725, 242.687
9,3,88.9221, 210.125
9,4,112.547, 181.361
9,5,146.032, 141.809
9,6,209.673, 94.1617
9,7,274.916, 66.6082
9,8,315.553, 51.0307
9,9,325.516, 46.2971
