i,j,x,y
0,0,279.533, 235.712
0,1,305.343, 246.566
0,2,318.508, 250.305
0,3,323.182, 249.679
0,4,422.413, 348.256
0,5,458.538, 330.411
0,6,501.477, 297.055
0,7,531.581, 271.562
0,8,552.334, 254.838
0,9,561.52, 242.038
1,0,305.343, 246.566
1,1,312.378, 249.099
1,2,320.05, 250.276
1,3,323.685, 249.618
1,4,413.028, 352.102
1,5,458.201, 325.279
1,6,505.818, 284.372
1,7,530.379, 260.423
1,8,543.602, 244.215
1,9,552.109, 227.035
2,0,318.508, 250.305
2,1,320.05, 250.276
2,2,322.621, 249.792
2,3,325.042, 249.728
2,4,411.647, 344.998
2,5,458.224, 311.536
2,6,498.892, 270.373
2,7,515.173, 244.049
2,8,524.503, 223.419
2,9,529.916, 205.945
3,0,323.182, 249.679
3,1,323.685, 249.618
3,2,325.042, 249.728
3,3,327.091, 250.324
3,4,396.475, 330.309
3,5,439.808, 295.265
3,6,470.334, 260.611
3,7,487.986, 227.128
3,8,498.208, 202.176
3,9,503.163, 180.746
4,0,246.008, 390.648
4,1,255.972, 381.622
4,2,278.25, 369.235
4,3,319.23, 339.626
4,4,374.022, 302.21
4,5,422.98, 270.364
4,6,456.748, 237.32
4,7,464.535, 200.942
4,8,468.965, 176.365
4,9,467.353, 148.507
5,0,215.918, 373.084
5,1,223.64, 358.767
5,2,241.729, 338.577
5,3,283.112, 301.997
5,4,349.358, 253.231
5,5,397.212, 234.793
5,6,419.518, 215.11
5,7,437.86, 185.266
5,8,427.183, 146.711
5,9,420.826, 112.92
6,0,176.293, 337.504
6,1,179.117, 319.282
6,2,193.651, 300.352
6,3,225.727, 268.449
6,4,268.684, 237.419
6,5,310.924, 211.184
6,6,353.537, 175.782
6,7,375.373, 152.258
6,8,385.447, 123.087
6,9,388.074, 93.0899
7,0,143.247, 302.993
7,1,144.262, 287.083
7,2,144.495, 260.951
7,3,168.842, 238.501
7,4,203.437, 216.246
7,5,244.223, 193.38
7,6,293.799, 152.861
7,7,323.493, 122.963
7,8,344.019, 96.6311
7,9,357.498, 71.546
8,0,119.443, 280.713
8,1,116.222, 258.539
8,2,117.029, 241.716
8,3,135.267, 219.992
8,4,162.629, 195.948
8,5,199.462, 168.003
8,6,243.078, 132.817
8,7,276.646, 102.684
8,8,306.428, 78.1514
8,9,327.845, 58.5877
9,0,98.0106, 257.894
9,1,93.8715, 244.584
9,2,91.9954, 231.473
9,3,104.909, 208.235
9,4,127.626, 182.025
9,5,162.963, 150.53
9,6,203.437, 116.145
9,7,237.737, 89.8772
9,8,278.385, 70.054
9,9,309.179, 54.6169
