i,j,x,y
0,0,268.42, 205.78
0,1,287.999, 224.074
0,2,293.206, 232.14
0,3,295.166, 235.273
0,4,278.412, 382.615
0,5,229.531, 396.269
0,6,157.521, 391.853
0,7,115.199, 383.629
0,8,82.4093, 375.295
0,9,62.5253, 360.501
1,0,287.999, 224.074
1,1,291.066, 228.437
1,2,293.764, 233.071
1,3,295.303, 235.745
1,4,278.948, 376.426
1,5,227.425, 383.57
1,6,154.029, 380.501
1,7,115.343, 364.557
1,8,85.1397, 348.023
1,9,61.5143, 317.459
2,0,293.206, 232.14
2,1,293.764, 233.071
2,2,294.932, 234.802
2,3,295.106, 237.239
2,4,282.185, 365.03
2,5,233.721, 367.79
2,6,170.557, 350.206
2,7,118.704, 335.252
2,8,89.0699, 306.596
2,9,67.0665, 289.259
3,0,295.166, 235.273
3,1,295.303, 235.745
3,2,295.106, 237.239
3,3,293.17, 239.877
3,4,289.787, 348.165
3,5,241.932, 351.483
3,6,179.369, 323.502
3,7,122.934, 293.84
3,8,93.4945, 276.061
3,9,73.3494, 255.652
4,0,370.024, 332.221
4,1,369.207, 331.142
4,2,358.618, 334.811
4,3,343.09, 330.792
4,4,312.431, 321.162
4,5,259.762, 309.017
4,6,200.015, 284.842
4,7,145.697, 259.058
4,8,105.573, 239.426
4,9,83.6073, 212.767
5,0,418.551, 315.677
5,1,410.847, 316.099
5,2,388.623, 324.496
5,3,372.277, 310.097
5,4,344.59, 282.072
5,5,290.582, 262.224
5,6,228.236, 238.808
5,7,175.145, 217.225
5,8,125.356, 199.645
5,9,106.648, 170.758
6,0,467.227, 294.367
6,1,455.322, 291.031
6,2,438.77, 291.078
6,3,416.509, 271.614
6,4,379.266, 246.613
6,5,322.392, 221.84
6,6,256.544, 193.923
6,7,203.374, 179.101
6,8,165.048, 163.401
6,9,142.77, 143.651
7,0,517.006, 274.157
7,1,501.804, 265.226
7,2,477.392, 256.319
7,3,457.546, 237.447
7,4,414.227, 210.471
7,5,349.284, 186.625
7,6,282.197, 159.13
7,7,213.256, 156.376
7,8,192.075, 141.382
7,9,172.442, 128.171
8,0,549.342, 257.251
8,1,532.998, 246.258
8,2,513.337, 229.405
8,3,476.146, 205.569
8,4,430.866, 180.777
8,5,370.783, 157.214
8,6,305.159, 133.534
8,7,257.576, 123.025
8,8,217.995, 120.655
8,9,198.17, 115.348
9,0,569.11, 246.822
9,1,552.105, 231.049
9,2,527.269, 214.931
9,3,489.867, 188.086
9,4,442.786, 159.752
9,5,387.51, 134.894
9,6,325.688, 111.816
9,7,284.473, 99.569
9,8,256.778, 93.4007
9,9,248.867, 88.2038
