i,j,x,y
0,0,306.226, 247.25
0,1,291.481, 239.255
0,2,283.344, 232.844
0,3,280.499, 230.364
0,4,218.572, 370.804
0,5,166.495, 371.759
0,6,121.514, 355.29
0,7,87.6914, 340.609
0,8,65.4789, 316.365
0,9,57.3156, 285.643
1,0,291.481, 239.255
1,1,287.273, 236.21
1,2,282.304, 231.888
1,3,280.355, 230.294
1,4,219.255, 363.951
1,5,168.584, 364.812
1,6,124.369, 343.386
1,7,91.9122, 320.927
1,8,68.1668, 289.142
1,9,61.4252, 263.002
2,0,283.344, 232.844
2,1,282.304, 231.888
2,2,280.73, 230.52
2,3,280.255, 230.4
2,4,234.189, 363.428
2,5,174.04, 355.483
2,6,131.5, 321.048
2,7,100.31, 292.61
2,8,78.9814, 266.036
2,9,72.0457, 241.919
3,0,280.499, 230.364
3,1,280.355, 230.294
3,2,280.255, 230.4
3,3,280.572, 230.994
3,4,260.326, 348.836
3,5,200.623, 329.368
3,6,143.033, 288.435
3,7,118.91, 267.055
3,8,100.752, 242.146
3,9,94.4032, 209.186
4,0,370.12, 339.395
4,1,367.212, 340.565
4,2,355.944, 342.016
4,3,334.853, 335.215
4,4,300.208, 321.647
4,5,243.913, 295.63
4,6,197.936, 255.535
4,7,167.079, 228.638
4,8,150.929, 201.933
4,9,141.841, 175.072
5,0,415.125, 323.517
5,1,413.39, 318.99
5,2,403.822, 315.701
5,3,385.281, 303.043
5,4,355.984, 283.116
5,5,309.539, 252.865
5,6,268.89, 214.349
5,7,233.682, 187.328
5,8,211.802, 165.323
5,9,195.347, 145.788
6,0,459.562, 297.003
6,1,459.512, 287.423
6,2,447.696, 285.232
6,3,426.448, 266.949
6,4,398.518, 245.681
6,5,356.192, 215.594
6,6,318.509, 182.149
6,7,284.992, 157.677
6,8,261.899, 137.104
6,9,237.606, 122.363
7,0,496.331, 280.475
7,1,496.329, 269.202
7,2,479.564, 261.199
7,3,460.008, 245.998
7,4,428.122, 222.733
7,5,385.755, 195.246
7,6,348.616, 167.912
7,7,318.518, 145.461
7,8,300.649, 120.201
7,9,278.049, 105.466
8,0,524.962, 267.506
8,1,515.518, 257.911
8,2,503.585, 244.567
8,3,484.017, 228.478
8,4,446.233, 203.909
8,5,406.256, 181.534
8,6,362.661, 157.63
8,7,334.746, 134.978
8,8,319.634, 116.259
8,9,301.052, 98.3833
9,0,553.223, 254.317
9,1,540.128, 243.185
9,2,522.984, 231.025
9,3,494.797, 213.002
9,4,458.308, 190.519
9,5,418.806, 166.639
9,6,380.89, 145.217
9,7,351.535, 126.072
9,8,332.613, 110.588
9,9,317.711, 91.5759
