i,j,x,y
0,0,274.332, 257.552
0,1,289.206, 245.753
0,2,295.49, 241.811
0,3,295.645, 240.332
0,4,189.949, 366.211
0,5,147.401, 363.197
0,6,110.953, 342.208
0,7,83.7698, 319.979
0,8,71.4003, 281.631
0,9,61.5192, 249.412
1,0,289.206, 245.753
1,1,292.741, 243.47
1,2,295.97, 241.41
1,3,295.303, 240.088
1,4,202.206, 368.416
1,5,160.213, 357.844
1,6,120.876, 333.879
1,7,92.8909, 309.274
1,8,77.6825, 270.546
1,9,67.7312, 241.059
2,0,295.49, 241.811
2,1,295.97, 241.41
2,2,295.923, 240.579
2,3,294.112, 239.368
2,4,226.547, 362.49
2,5,179.092, 343.351
2,6,136.749, 314.446
2,7,105.301, 285.504
2,8,92.6649, 258.163
2,9,86.2519, 225.732
3,0,295.645, 240.332
3,1,295.303, 240.088
3,2,294.112, 239.368
3,3,292.253, 238.352
3,4,261.343, 340.148
3,5,212.213, 316.27
3,6,164.634, 284.118
3,7,133.798, 259.994
3,8,124.882, 235.488
3,9,119.384, 207.764
4,0,356.635, 340.246
4,1,353.058, 338.598
4,2,344.95, 333.953
4,3,330.086, 328.638
4,4,300.133, 314.395
4,5,258.556, 284.836
4,6,221.399, 253.92
4,7,186.472, 224.618
4,8,174.944, 199.851
4,9,166.105, 176.205
5,0,390.279, 330.195
5,1,386.051, 322.744
5,2,383.484, 305.153
5,3,378.209, 293.509
5,4,357.044, 275.268
5,5,324.836, 244.748
5,6,292.385, 216.305
5,7,257.377, 184.973
5,8,238.694, 164.939
5,9,220.853, 147.305
6,0,430.775, 309.301
6,1,425.156, 294.506
6,2,416.072, 266.523
6,3,423.287, 258.673
6,4,402.43, 242.436
6,5,373.59, 211.961
6,6,342.256, 187.864
6,7,306.207, 158.766
6,8,282.694, 138.462
6,9,259.054, 126.297
7,0,468.981, 293.507
7,1,460.901, 278.292
7,2,456.385, 258.565
7,3,457.739, 245.178
7,4,432.601, 226.629
7,5,405.673, 195.221
7,6,376.171, 172.173
7,7,337.48, 142.338
7,8,317.921, 119.694
7,9,295.206, 108.297
8,0,501.904, 278.135
8,1,492.754, 265.548
8,2,486.823, 248.501
8,3,472.304, 237.792
8,4,449.748, 216.253
8,5,426.936, 184.186
8,6,401.246, 165.156
8,7,360.914, 134.856
8,8,339.043, 114.607
8,9,319.088, 99.6576
9,0,533.722, 263.969
9,1,522.886, 253.27
9,2,509.222, 240.333
9,3,492.882, 228.238
9,4,467.336, 205.483
9,5,440.14, 177.123
9,6,410.977, 155.34
9,7,377.25, 128.24
9,8,357.503, 107.937
9,9,340.794, 90.9863
