i,j,x,y
0,0,229.238, 241.945
0,1,257.808, 251.469
0,2,273.513, 246.332
0,3,283.08, 242.627
0,4,292.45, 380.716
0,5,250.291, 401.174
0,6,177.106, 407.958
0,7,138.989, 398.617
0,8,106.629, 393.239
0,9,76.3601, 391.338
1,0,257.808, 251.469
1,1,264.919, 249.825
1,2,276.394, 245.113
1,3,284.082, 242.391
1,4,296.046, 372.687
1,5,257.982, 390.173
1,6,208.354, 396.765
1,7,151.304, 384.048
1,8,110.266, 375.215
1,9,81.0239, 365.261
2,0,273.513, 246.332
2,1,276.394, 245.113
2,2,281.885, 242.994
2,3,286.256, 242.449
2,4,297.867, 362.148
2,5,264.952, 373.668
2,6,219.69, 371.43
2,7,159.387, 351.179
2,8,113.391, 341.02
2,9,79.427, 316.872
3,0,283.084, 242.622
3,1,284.093, 242.384
3,2,286.342, 242.371
3,3,288.722, 245.421
3,4,302.229, 341.271
3,5,267.191, 352.588
3,6,208.418, 332.142
3,7,146.758, 307.763
3,8,108.174, 291.703
3,9,80.1465, 277.312
4,0,376.189, 319.427
4,1,372.41, 322.178
4,2,368.244, 315.391
4,3,350.34, 312.818
4,4,316.721, 312.19
4,5,264.138, 306.273
4,6,204.618, 289.595
4,7,150.112, 267.935
4,8,107.161, 250.305
4,9,81.1575, 233.408
5,0,427.353, 303.326
5,1,422.984, 301.016
5,2,416.462, 293.62
5,3,383.508, 279.813
5,4,337.853, 271.511
5,5,277.106, 259.807
5,6,206.789, 251.162
5,7,160.219, 226.276
5,8,118.974, 206.448
5,9,94.565, 175.895
6,0,477.714, 282.455
6,1,469.015, 271.989
6,2,454.315, 254.484
6,3,420.83, 248.989
6,4,368.064, 233.873
6,5,303.046, 215.964
6,6,229.363, 202.596
6,7,167.594, 190.014
6,8,147.286, 166.621
6,9,127.749, 145.056
7,0,528.718, 264.225
7,1,515.978, 250.377
7,2,487.035, 237.102
7,3,458.606, 222.703
7,4,400.225, 201.49
7,5,334.721, 174.574
7,6,256.139, 168.175
7,7,190.162, 169.591
7,8,178.864, 147.792
7,9,162.407, 130.213
8,0,558.419, 251.575
8,1,542.684, 238.974
8,2,520.87, 218.75
8,3,477.119, 194.577
8,4,423.686, 170.498
8,5,354.332, 148.442
8,6,290.378, 134.554
8,7,247.536, 131.185
8,8,212.403, 127.004
8,9,196.329, 118.348
9,0,573.768, 245.591
9,1,556.104, 229.322
9,2,528.724, 211.631
9,3,488.746, 183.641
9,4,438.498, 154.07
9,5,380.478, 129.152
9,6,319.876, 108.048
9,7,280.482, 98.2231
9,8,254.205, 92.8595
9,9,246.537, 86.9081
