i,j,x,y
0,0,5.96494, 15.1672
0,1,7.5713, 19.1661
0,2,8.67526, 21.8653
0,3,8.80848, 21.9985
0,4,7.85491, 19.4925
0,5,6.29411, 15.5405
0,6,3.19914, 7.30133
0,7,0.0106, 0.0028
0,8,0.0084, 0.0099
0,9,0.0108, 0.0142
1,0,12.3722, 25.6239
1,1,24.3052, 42.3814
1,2,36.3994, 60.9888
1,3,48.6873, 75.1143
1,4,55.7406, 80.5876
1,5,56.7038, 78.0826
1,6,52.9079, 67.1103
1,7,41.4148, 48.7887
1,8,27.4662, 33.0477
1,9,15.3568, 16.8326
2,0,18.64, 38.5239
2,1,39.6818, 69.122
2,2,63.2207, 105.141
2,3,85.9717, 132.526
2,4,104.595, 145.929
2,5,113.873, 148.197
2,6,114.378, 138.309
2,7,100.124, 112.489
2,8,75.2432, 83.187
2,9,48.2486, 49.3243
3,0,45.2304, 67.8958
3,1,71.3946, 108.584
3,2,97.4659, 155.372
3,3,125.094, 188.992
3,4,156.556, 208.375
3,5,173.564, 216.04
3,6,179.11, 206.315
3,7,165.582, 177.009
3,8,133.71, 137.729
3,9,93.8714, 89.1032
4,0,85.1504, 93.3157
4,1,114.39, 136.756
4,2,139.448, 179.396
4,3,165.974, 216.327
4,4,202.721, 249.284
4,5,219.882, 265.031
4,6,240.776, 256.943
4,7,230.649, 228.881
4,8,202.908, 191.232
4,9,160.777, 141.149
5,0,120.121, 108.054
5,1,151.942, 147.443
5,2,174.779, 188.275
5,3,194.303, 226.762
5,4,227.797, 258.541
5,5,244.576, 273.41
5,6,268.271, 266.331
5,7,271.254, 247.46
5,8,248.514, 217.419
5,9,208.008, 171.124
6,0,158.235, 110.482
6,1,192.142, 145.479
6,2,219.49, 181.93
6,3,233.083, 217.182
6,4,260.254, 250.492
6,5,268.853, 267.43
6,6,292.801, 263.959
6,7,301.992, 252.188
6,8,288.283, 233.49
6,9,252.194, 191.043
7,0,179.145, 106.167
7,1,221.524, 136.425
7,2,253.252, 168.539
7,3,268.186, 203.378
7,4,291.911, 239.636
7,5,290.445, 258.57
7,6,304.481, 257.449
7,7,307.988, 248.145
7,8,302.486, 236.695
7,9,285.475, 196.479
8,0,188.717, 98.5824
8,1,236.627, 121.231
8,2,273.153, 146.963
8,3,284.964, 173.899
8,4,312.509, 210.043
8,5,302.458, 235.485
8,6,305.077, 233.127
8,7,304.328, 227.034
8,8,291.616, 210.065
8,9,251.748, 176.948
9,0,185.119, 86.0038
9,1,245.67, 105.658
9,2,281.03, 124.557
9,3,291.742, 149.134
9,4,316.156, 184.102
9,5,308.824, 207.929
9,6,292.083, 204.046
9,7,280.713, 197.576
9,8,264.229, 183.227
9,9,210.429, 146.72
