i,j,x,y
0,0,266.397, 236.714
0,1,261.333, 235.936
0,2,269.858, 234.964
0,3,279.36, 235.871
0,4,307.288, 375.244
0,5,280.342, 404.307
0,6,232.02, 416.224
0,7,163.7, 410.358
0,8,113.977, 411.015
0,9,82.9062, 410.308
1,0,261.333, 235.936
1,1,264.329, 235.016
1,2,272.287, 235.14
1,3,280.468, 236.054
1,4,302.461, 365.464
1,5,279.464, 393.439
1,6,240.162, 402.374
1,7,166.637, 400.259
1,8,125.521, 391.322
1,9,92.5578, 387.819
2,0,269.858, 234.964
2,1,272.287, 235.14
2,2,278.003, 235.687
2,3,282.595, 236.54
2,4,301.835, 348.344
2,5,278.615, 377.096
2,6,243.783, 382.073
2,7,181.181, 367.597
2,8,131.499, 361.733
2,9,97.3531, 353.163
3,0,279.36, 235.871
3,1,280.468, 236.054
3,2,282.595, 236.54
3,3,283.873, 237.132
3,4,305.171, 333.105
3,5,276.696, 355.29
3,6,235.81, 359.082
3,7,173.247, 334.426
3,8,121.078, 311.286
3,9,89.2911, 302.351
4,0,377.806, 308.349
4,1,371.727, 304.409
4,2,365.108, 295.462
4,3,349.965, 297.652
4,4,318.471, 304.285
4,5,269.469, 306.741
4,6,214.534, 302.529
4,7,150.119, 284.476
4,8,104.086, 269.617
4,9,79.6865, 255.814
5,0,429.861, 295.596
5,1,424.576, 289.193
5,2,418.864, 262.287
5,3,386.096, 260.429
5,4,338.827, 257.337
5,5,280.043, 253.729
5,6,214.693, 249.277
5,7,153.002, 239.55
5,8,101.413, 226.897
5,9,77.7045, 211.534
6,0,481.925, 277.54
6,1,471.551, 262.929
6,2,456.593, 242.009
6,3,420.035, 226.135
6,4,365.152, 211.451
6,5,300.572, 201.371
6,6,228.306, 197.578
6,7,164.337, 197.482
6,8,112.123, 187.514
6,9,94.3292, 157.207
7,0,533.627, 261.53
7,1,516.115, 244.461
7,2,486.109, 227.049
7,3,450.734, 192.125
7,4,389.906, 166.706
7,5,320.602, 154.755
7,6,245.845, 161.126
7,7,172.1, 172.03
7,8,146.737, 151.242
7,9,126.336, 133.014
8,0,564.718, 250.667
8,1,549.028, 236.2
8,2,525.095, 213.321
8,3,473.369, 179.41
8,4,414.846, 146.267
8,5,339.092, 127.089
8,6,275.318, 123.463
8,7,217.712, 131.588
8,8,188.318, 126.718
8,9,161.415, 120.764
9,0,580.106, 246.36
9,1,564.264, 227.299
9,2,540.08, 203.668
9,3,484.187, 166.215
9,4,421.736, 132.101
9,5,353.678, 105.573
9,6,295.265, 93.94
9,7,256.36, 92.9166
9,8,234.086, 92.8177
9,9,192.128, 111.52
