i,j,x,y
0,0,349.942, 215.772
0,1,328.471, 229.046
0,2,326.358, 234.593
0,3,327.724, 237.163
0,4,420.067, 324.914
0,5,462.943, 321.372
0,6,506.914, 295.701
0,7,536.627, 270.784
0,8,557.47, 254.478
0,9,567.663, 241.337
1,0,328.471, 229.046
1,1,326.409, 231.761
1,2,326.639, 235.445
1,3,327.974, 237.404
1,4,402.734, 341.009
1,5,459.043, 320.119
1,6,512.23, 285.044
1,7,536.826, 259.97
1,8,552.684, 244.074
1,9,559.456, 226.946
2,0,326.358, 234.593
2,1,326.639, 235.445
2,2,327.471, 236.878
2,3,328.807, 237.957
2,4,390.696, 354.27
2,5,457.232, 315.993
2,6,515.409, 270.61
2,7,531.714, 244.168
2,8,539.166, 219.222
2,9,541.389, 206.099
3,0,327.724, 237.163
3,1,327.974, 237.404
3,2,328.807, 237.957
3,3,330.605, 238.524
3,4,386.587, 348.254
3,5,448.341, 307.966
3,6,502.759, 259.572
3,7,520.068, 226.435
3,8,519.457, 198.149
3,9,513.543, 177.958
4,0,302.497, 388.806
4,1,291.108, 393.313
4,2,297.269, 392.804
4,3,321.92, 372.755
4,4,367.924, 334.762
4,5,435.186, 276.992
4,6,480.765, 232.253
4,7,497.466, 200.725
4,8,487.806, 164.214
4,9,471.549, 140.965
5,0,279.796, 399.797
5,1,271.989, 393.294
5,2,273.914, 381.685
5,3,284.39, 349.048
5,4,322.122, 301.001
5,5,402.642, 239.234
5,6,424.965, 183.483
5,7,437.335, 151.842
5,8,426.693, 118.646
5,9,412.599, 96.0765
6,0,235.814, 385.318
6,1,233.265, 375.176
6,2,223.748, 352.514
6,3,221.637, 310.666
6,4,232.762, 248.371
6,5,281.413, 197.734
6,6,342.204, 141.699
6,7,365.682, 112.392
6,8,376.486, 91.2661
6,9,381.979, 76.2025
7,0,191.457, 358.417
7,1,182.947, 339.304
7,2,171.937, 308.962
7,3,155.918, 261.173
7,4,174.282, 219.547
7,5,219.825, 169.479
7,6,273.469, 123.014
7,7,315.067, 91.492
7,8,342.555, 71.1872
7,9,355.506, 63.6231
8,0,162.365, 332.625
8,1,147.415, 305.279
8,2,127.805, 268.921
8,3,127.541, 239.693
8,4,141.31, 198.566
8,5,177.668, 154.398
8,6,229.756, 109.396
8,7,277.434, 80.7993
8,8,313.94, 59.8272
8,9,333.111, 50.9421
9,0,132.305, 306.143
9,1,117.569, 278.541
9,2,105.245, 252.157
9,3,106.341, 220.114
9,4,125.511, 184.797
9,5,164.027, 144.097
9,6,210.992, 102.127
9,7,262.572, 75.1342
9,8,303.793, 58.4844
9,9,322.994, 51.6634
