i,j,x,y
0,0,270.824, 187.786
0,1,266.957, 203.148
0,2,287.583, 218.032
0,3,309.281, 230.632
0,4,403.924, 345.188
0,5,455.533, 330.118
0,6,506.585, 301.255
0,7,542.841, 273.158
0,8,564.299, 257.575
0,9,576.214, 242.894
1,0,266.957, 203.148
1,1,273.039, 208.063
1,2,294.183, 221.858
1,3,311.345, 231.737
1,4,412.273, 343.97
1,5,458.992, 330.589
1,6,517.48, 286.6
1,7,534.951, 259.078
1,8,554.687, 245.802
1,9,562.333, 223.941
2,0,287.583, 218.032
2,1,294.183, 221.858
2,2,306.81, 229.199
2,3,316.512, 233.904
2,4,395.913, 361.664
2,5,457.941, 324.5
2,6,520.847, 278.425
2,7,535.401, 246.627
2,8,542.414, 215.205
2,9,546.626, 204.989
3,0,309.281, 230.632
3,1,311.344, 231.738
3,2,316.468, 233.933
3,3,322.397, 239.618
3,4,382.298, 362.093
3,5,448.687, 315.84
3,6,518.696, 265.223
3,7,540.569, 229.18
3,8,529.394, 197.477
3,9,518.317, 176.362
4,0,325.438, 414.345
4,1,313.614, 413.134
4,2,311.652, 411.609
4,3,321.502, 398.646
4,4,351.143, 366.66
4,5,420.056, 308.98
4,6,470.773, 252.487
4,7,513.101, 200.576
4,8,499.322, 158.428
4,9,472.201, 137.186
5,0,294.091, 422.613
5,1,291.175, 415.979
5,2,279.091, 399.11
5,3,279.798, 380.222
5,4,296.503, 329.639
5,5,378.281, 221.981
5,6,446.259, 204.585
5,7,440.484, 142.686
5,8,414.322, 98.3327
5,9,394.917, 79.4883
6,0,241.754, 399.043
6,1,253.464, 396.437
6,2,233.224, 376.797
6,3,208.262, 332.454
6,4,181.327, 246.943
6,5,224.403, 189.119
6,6,326.084, 121.566
6,7,355.054, 91.7968
6,8,370.143, 77.672
6,9,376.003, 64.5717
7,0,192.206, 368.702
7,1,190.398, 351.793
7,2,172.652, 317.423
7,3,127.085, 257.424
7,4,130.476, 212.457
7,5,187.489, 157.426
7,6,257.397, 105.903
7,7,311.447, 75.9921
7,8,338.329, 60.4396
7,9,353.939, 51.1694
8,0,162.72, 338.759
8,1,146.321, 305.831
8,2,116.123, 260.15
8,3,102.055, 231.645
8,4,113.739, 191.554
8,5,167.477, 146.074
8,6,225.411, 94.9363
8,7,282.472, 71.8063
8,8,321.199, 54.9387
8,9,335.993, 43.9665
9,0,127.001, 307.986
9,1,107.48, 270.716
9,2,90.2211, 242.188
9,3,88.0945, 209.598
9,4,112.056, 181.302
9,5,145.501, 141.769
9,6,209.712, 93.7838
9,7,275.672, 66.3052
9,8,317.102, 50.958
9,9,325.325, 45.392
