i,j,x,y
0,0,227.995, 240.309
0,1,246.586, 239.491
0,2,268.15, 242.547
0,3,282.246, 243.073
0,4,418.813, 353.861
0,5,460.125, 329.356
0,6,502.965, 296.33
0,7,534.351, 269.767
0,8,553.239, 254.05
0,9,561.411, 240.834
1,0,246.586, 239.491
1,1,256.097, 240.853
1,2,272.173, 243.033
1,3,283.984, 242.735
1,4,412.565, 354.365
1,5,462.882, 321.714
1,6,509.662, 281.695
1,7,535.415, 256.563
1,8,546.986, 241.299
1,9,552.37, 225.938
2,0,268.15, 242.547
2,1,272.173, 243.033
2,2,280.291, 243.302
2,3,288.364, 241.352
2,4,417.623, 340.812
2,5,467.217, 299.894
2,6,504.612, 258.595
2,7,518.863, 232.022
2,8,524.602, 213.149
2,9,527.47, 199.911
3,0,282.246, 243.073
3,1,283.984, 242.735
3,2,288.364, 241.352
3,3,294.242, 239.01
3,4,407.385, 317.715
3,5,450.813, 279.534
3,6,481.082, 241.798
3,7,487.813, 211.734
3,8,492.237, 189.288
3,9,498.372, 173.741
4,0,245.755, 396.616
4,1,258.139, 386.211
4,2,282.667, 365.563
4,3,333.766, 330.566
4,4,386.86, 285.949
4,5,432.163, 248.02
4,6,457.845, 217.202
4,7,453.835, 183.114
4,8,454.763, 160.306
4,9,459.842, 140.292
5,0,212.768, 368.051
5,1,221.767, 352.842
5,2,243.7, 327.687
5,3,298.303, 293.468
5,4,367.055, 250.798
5,5,394.367, 213.007
5,6,417.039, 193.875
5,7,406.27, 156.288
5,8,406.733, 129.949
5,9,412.42, 105.671
6,0,164.913, 326.731
6,1,169.996, 309.032
6,2,188.334, 287.887
6,3,234.308, 261.466
6,4,277.412, 229.505
6,5,311.241, 199.151
6,6,336.232, 166.943
6,7,354.992, 138.461
6,8,366.976, 110.628
6,9,379.134, 86.9297
7,0,127.735, 290.997
7,1,134.513, 276.49
7,2,142.043, 254.777
7,3,173.276, 234.69
7,4,205.326, 209.505
7,5,238.975, 185.03
7,6,280.883, 146.977
7,7,307.999, 117.122
7,8,329.738, 89.8171
7,9,349.542, 68.5062
8,0,110.71, 273.052
8,1,110.992, 253.67
8,2,115.07, 237.833
8,3,135.855, 218.197
8,4,160.87, 192.672
8,5,193.464, 165.356
8,6,233.561, 130.254
8,7,265.555, 100.582
8,8,295.93, 74.885
8,9,321.83, 56.8849
9,0,93.2568, 253.596
9,1,89.5701, 240.728
9,2,88.7714, 228.206
9,3,101.421, 206.743
9,4,123.933, 181.54
9,5,157.512, 152.158
9,6,197.769, 118.669
9,7,232.838, 92.5034
9,8,274.782, 71.7435
9,9,307.424, 55.6936
