i,j,x,y
0,0,357.285, 199.849
0,1,322.109, 223.228
0,2,318.529, 233.462
0,3,322.847, 232.55
0,4,421.245, 325.323
0,5,464.54, 321.234
0,6,509.581, 294.327
0,7,537.441, 270.522
0,8,558.612, 254.749
0,9,568.779, 241.491
1,0,322.109, 223.228
1,1,318.615, 229.448
1,2,319.12, 233.738
1,3,323.942, 232.287
1,4,403.413, 342.021
1,5,461.609, 319.002
1,6,520.385, 279.358
1,7,540.588, 259.783
1,8,553.718, 244.236
1,9,559.873, 226.547
2,0,318.529, 233.462
2,1,319.12, 233.738
2,2,321.775, 232.888
2,3,326.936, 232.069
2,4,389.554, 357.13
2,5,457.76, 317.057
2,6,517.17, 271.415
2,7,532.544, 244.715
2,8,539.419, 219.053
2,9,541.979, 206.224
3,0,322.847, 232.55
3,1,323.942, 232.287
3,2,326.936, 232.069
3,3,329.656, 232.836
3,4,385.344, 351.78
3,5,447.933, 311.06
3,6,503.955, 261.115
3,7,518.428, 228.131
3,8,519.585, 198.883
3,9,514.166, 178.347
4,0,306.76, 389.46
4,1,293.088, 395.642
4,2,298.404, 396.122
4,3,321.466, 377.118
4,4,366.244, 339.242
4,5,435.138, 279.139
4,6,482.195, 233.322
4,7,498.883, 201.372
4,8,488.562, 163.674
4,9,471.528, 140.695
5,0,282.499, 401.272
5,1,274.184, 395.276
5,2,276.083, 385.451
5,3,283.438, 353.913
5,4,318.81, 305.318
5,5,402.252, 240.434
5,6,424.273, 182.296
5,7,436.841, 150.017
5,8,425.244, 116.221
5,9,410.513, 94.0512
6,0,237.113, 387.043
6,1,235.96, 377.962
6,2,225.048, 356.015
6,3,219.533, 313.976
6,4,226.32, 249.162
6,5,274.697, 197.175
6,6,339.022, 138.694
6,7,363.302, 109.165
6,8,376.198, 89.4699
6,9,380.999, 74.094
7,0,191.653, 359.744
7,1,183.967, 340.915
7,2,171.845, 310.25
7,3,152.058, 261.39
7,4,168.555, 219.478
7,5,214.695, 168.101
7,6,270.174, 120.58
7,7,312.895, 89.4862
7,8,340.363, 69.3837
7,9,354.777, 60.0417
8,0,162.283, 333.599
8,1,146.953, 305.194
8,2,125.493, 267.435
8,3,123.801, 238.721
8,4,137.138, 197.737
8,5,174.353, 153.269
8,6,228.304, 107.492
8,7,277.49, 79.3231
8,8,314.177, 58.4172
8,9,333.382, 49.2784
9,0,131.995, 307.308
9,1,116.169, 277.749
9,2,102.998, 250.714
9,3,103.595, 218.652
9,4,123.564, 184.195
9,5,163.392, 143.473
9,6,211.386, 100.745
9,7,264.631, 73.6987
9,8,306.622, 56.8672
9,9,324.179, 50.8215
