i,j,x,y
0,0,354.234, 259.435
0,1,352.334, 249.414
0,2,343.301, 246.767
0,3,334.754, 248.923
0,4,426.796, 324.236
0,5,467.923, 319.144
0,6,508.891, 294.261
0,7,535.825, 270.975
0,8,557.336, 254.578
0,9,566.787, 241.508
1,0,352.334, 249.414
1,1,349.011, 247.334
1,2,341.025, 247.266
1,3,333.684, 248.895
1,4,412.354, 338.776
1,5,465.207, 318.059
1,6,518.262, 282.115
1,7,540.338, 261.437
1,8,553.199, 244.808
1,9,559.062, 227.775
2,0,343.301, 246.767
2,1,341.025, 247.266
2,2,335.984, 248.755
2,3,331.152, 247.896
2,4,400.241, 350.284
2,5,461.893, 313.643
2,6,514.679, 270.505
2,7,529.894, 244.823
2,8,537.28, 220.553
2,9,539.784, 206.678
3,0,334.754, 248.923
3,1,333.684, 248.895
3,2,331.152, 247.896
3,3,328.57, 244.951
3,4,393.216, 343.609
3,5,451.086, 304.677
3,6,499.506, 259.054
3,7,511.916, 227.392
3,8,515.482, 198.801
3,9,511.678, 178.583
4,0,271.215, 390.643
4,1,273.543, 390.9
4,2,290.576, 389.029
4,3,322.611, 367.444
4,4,372.551, 329.748
4,5,436.62, 274.876
4,6,477.215, 232.166
4,7,492.825, 201.295
4,8,484.799, 165.64
4,9,470.884, 142.22
5,0,263.581, 399.035
5,1,261.156, 393.743
5,2,266.1, 378.454
5,3,283.168, 344.36
5,4,324.888, 296.897
5,5,401.897, 238.143
5,6,424.228, 185.449
5,7,436.037, 154.579
5,8,427.24, 122.013
5,9,414.416, 98.6699
6,0,228.865, 384.597
6,1,226.52, 373.606
6,2,220.334, 349.492
6,3,222.836, 307.645
6,4,239.027, 247.624
6,5,287.157, 198.626
6,6,344.403, 145.372
6,7,366.749, 116.899
6,8,378.382, 94.6095
6,9,383.439, 78.273
7,0,191.864, 356.995
7,1,182.942, 338.767
7,2,172.174, 308.932
7,3,160.783, 261.81
7,4,180.127, 219.947
7,5,224.039, 171.736
7,6,276.06, 126.424
7,7,315.596, 95.2483
7,8,343.058, 73.9353
7,9,356.17, 64.6828
8,0,161.799, 328.327
8,1,148.679, 305.259
8,2,130.717, 270.906
8,3,131.889, 241.021
8,4,146.052, 199.465
8,5,181.211, 155.982
8,6,231.171, 111.804
8,7,276.96, 82.398
8,8,312.672, 61.4121
8,9,332.176, 51.8464
9,0,129.592, 299.121
9,1,118.27, 277.054
9,2,107.599, 252.78
9,3,109.656, 221.347
9,4,128.396, 185.499
9,5,165.432, 145.15
9,6,211.562, 103.669
9,7,262.422, 75.7412
9,8,298.826, 60.5377
9,9,320.451, 52.4905
