i,j,x,y
0,0,155.93, 260.278
0,1,189.205, 268.847
0,2,218.903, 261.346
0,3,246.372, 250.602
0,4,238.102, 378.984
0,5,178.052, 383.423
0,6,129.578, 371.332
0,7,89.8008, 354.95
0,8,70.3946, 328.923
0,9,54.3587, 292.9
1,0,189.205, 268.847
1,1,201.445, 266.976
1,2,225.882, 258.649
1,3,250.024, 249.247
1,4,243.02, 377.262
1,5,182.276, 375.189
1,6,134.933, 359.031
1,7,95.1694, 337.439
1,8,76.4369, 303.069
1,9,61.5578, 276.105
2,0,218.903, 261.346
2,1,225.882, 258.649
2,2,242.195, 252.2
2,3,258.376, 246.353
2,4,254.059, 370.276
2,5,202.334, 362.954
2,6,149.479, 337.851
2,7,104.621, 318.886
2,8,82.0599, 283.652
2,9,68.3655, 251.246
3,0,246.372, 250.602
3,1,250.024, 249.247
3,2,258.376, 246.353
3,3,266.359, 243.984
3,4,272.409, 348.407
3,5,217.413, 330.541
3,6,164.042, 308.951
3,7,120.574, 284.046
3,8,95.4523, 255.3
3,9,82.6047, 217.334
4,0,370.099, 326.237
4,1,367.847, 325.766
4,2,361.72, 327.509
4,3,340.077, 324.142
4,4,303.12, 318.539
4,5,244.518, 298.926
4,6,180.109, 273.724
4,7,144.52, 250.397
4,8,117.417, 222.585
4,9,109.66, 191.291
5,0,414.084, 314.964
5,1,407.779, 308.873
5,2,399.806, 302.974
5,3,379.01, 292.112
5,4,343.064, 280.977
5,5,290.185, 260.379
5,6,234.709, 236.464
5,7,191.22, 213.32
5,8,164.374, 187.707
5,9,150.349, 165.646
6,0,459.371, 290.46
6,1,452.14, 279.944
6,2,449.951, 265.304
6,3,423.142, 251.508
6,4,381.249, 243.569
6,5,329.508, 224.213
6,6,280.045, 204.267
6,7,234.991, 181.873
6,8,202.941, 162.517
6,9,186.599, 148.265
7,0,505.989, 271.879
7,1,488.587, 261.892
7,2,478.943, 247.108
7,3,456.358, 232.305
7,4,409.909, 216.808
7,5,358.061, 196.648
7,6,306.79, 176.491
7,7,265.031, 160.037
7,8,228.496, 145.922
7,9,204.353, 138.576
8,0,536.663, 257.246
8,1,520.314, 245.956
8,2,507.946, 229.6
8,3,471.639, 210.146
8,4,430.418, 191.023
8,5,380.97, 170.876
8,6,327.974, 153.438
8,7,294.076, 136.987
8,8,268.884, 120.046
8,9,251.723, 110.037
9,0,561.281, 244.761
9,1,544.614, 230.09
9,2,524.653, 215.45
9,3,485.944, 193.486
9,4,442.783, 171.614
9,5,394.401, 150.105
9,6,342.407, 132.157
9,7,312.396, 119.131
9,8,294.173, 104.161
9,9,286.229, 92.4039
