i,j,x,y
0,0,332.698, 183.964
0,1,317.108, 209.822
0,2,298.235, 225.991
0,3,286.87, 231.899
0,4,293.352, 383.036
0,5,252.299, 403.98
0,6,178.353, 410.152
0,7,140.495, 400.045
0,8,109.265, 394.297
0,9,77.483, 394.075
1,0,317.108, 209.822
1,1,308.668, 218.155
1,2,294.925, 228.005
1,3,285.498, 232.446
1,4,296.467, 375.477
1,5,259.269, 391.999
1,6,211.411, 397.94
1,7,152.757, 385.213
1,8,110.126, 377.077
1,9,81.7101, 367.323
2,0,298.235, 225.991
2,1,294.925, 228.005
2,2,288.426, 231.252
2,3,282.276, 233.746
2,4,297.938, 364.849
2,5,264.502, 373.624
2,6,221.813, 372.613
2,7,160.464, 351.874
2,8,114.013, 342.782
2,9,79.704, 318.144
3,0,286.87, 231.899
3,1,285.498, 232.446
3,2,282.276, 233.746
3,3,279.389, 235.241
3,4,302.166, 339.368
3,5,262.715, 344.117
3,6,204.617, 331.716
3,7,146.648, 308.125
3,8,109.105, 292.226
3,9,81.3022, 280.079
4,0,372.877, 320.147
4,1,375.841, 315.894
4,2,369.805, 310.416
4,3,351.809, 309.037
4,4,318.293, 309.371
4,5,264.757, 303.189
4,6,205.291, 288.834
4,7,149.821, 267.461
4,8,106.35, 251.002
4,9,81.5973, 234.786
5,0,427.577, 302.46
5,1,424.568, 299.642
5,2,418.555, 290.233
5,3,386.589, 274.83
5,4,340.8, 267.194
5,5,281.479, 255.697
5,6,214.07, 242.376
5,7,159.543, 222.939
5,8,116.842, 204.389
5,9,93.6997, 175.155
6,0,479.557, 281.415
6,1,470.951, 270.25
6,2,456.154, 251.401
6,3,423.597, 245.055
6,4,371.28, 229.111
6,5,307.289, 210.608
6,6,232.068, 196.509
6,7,163.556, 187.545
6,8,145.342, 164.376
6,9,126.772, 143.874
7,0,530.794, 263.71
7,1,518.392, 249.417
7,2,488.314, 236.051
7,3,460.7, 220.862
7,4,403.189, 198.964
7,5,339.462, 170.987
7,6,258.376, 165.182
7,7,189.489, 168.637
7,8,179.173, 146.04
7,9,162.897, 128.312
8,0,560.312, 251.072
8,1,544.614, 238.439
8,2,522.393, 217.828
8,3,478.824, 192.322
8,4,425.635, 168.936
8,5,355.442, 145.586
8,6,292.055, 131.989
8,7,250.045, 129.317
8,8,217.3, 122.703
8,9,199.447, 115.23
9,0,574.97, 245.371
9,1,557.092, 229.066
9,2,529.268, 211.312
9,3,488.653, 182.889
9,4,437.777, 153.477
9,5,379.856, 128.349
9,6,319.903, 107.147
9,7,281.753, 96.9827
9,8,256.6, 90.5456
9,9,249.249, 84.4367
