i,j,x,y
0,0,255.418, 222.764
0,1,293.506, 230.522
0,2,299.598, 240.755
0,3,293.209, 243.171
0,4,300.981, 381.613
0,5,269.384, 406.032
0,6,215.947, 413.871
0,7,156.843, 405.149
0,8,116.376, 399.309
0,9,80.0247, 399.336
1,0,293.506, 230.522
1,1,298.826, 235.598
1,2,298.612, 241.862
1,3,291.804, 243.255
1,4,302.536, 370.419
1,5,270.758, 393.773
1,6,225.729, 404.358
1,7,160.765, 395.387
1,8,111.772, 386.418
1,9,82.5987, 373.279
2,0,299.598, 240.755
2,1,298.612, 241.862
2,2,294.622, 243.043
2,3,287.855, 243.38
2,4,301.343, 354.205
2,5,270.175, 376.38
2,6,228.27, 383.049
2,7,157.005, 373.47
2,8,113.978, 355.376
2,9,79.4555, 323.513
3,0,293.209, 243.171
3,1,291.804, 243.255
3,2,287.855, 243.38
3,3,283.139, 243.426
3,4,304.133, 333.672
3,5,268.527, 349.799
3,6,211.531, 339.715
3,7,155.423, 325.604
3,8,110.062, 302.942
3,9,81.0845, 286.81
4,0,376.741, 313.455
4,1,372.556, 309.719
4,2,368.953, 298.325
4,3,351.297, 297.443
4,4,318.548, 302.853
4,5,266.454, 301.945
4,6,208.417, 292.145
4,7,154.022, 274.809
4,8,105.665, 258.363
4,9,80.5698, 239.269
5,0,429.387, 297.954
5,1,425.192, 290.811
5,2,421.125, 266.722
5,3,388.074, 262.122
5,4,341.163, 257.18
5,5,279.361, 254.346
5,6,210.748, 253.643
5,7,157.471, 232.457
5,8,109.361, 214.188
5,9,87.2033, 180.914
6,0,481.135, 278.276
6,1,471.657, 263.608
6,2,459.197, 243.435
6,3,421.259, 229.421
6,4,367.44, 216.929
6,5,302.06, 207.487
6,6,227.348, 200.742
6,7,158.207, 194.488
6,8,129.648, 182.16
6,9,115.366, 152.377
7,0,531.777, 261.539
7,1,515.122, 244.699
7,2,486.032, 227.801
7,3,450.103, 199.522
7,4,389.863, 177.733
7,5,323.369, 169.053
7,6,249.852, 165.915
7,7,187.784, 164.452
7,8,159.823, 153.2
7,9,145.263, 138.818
8,0,561.913, 249.591
8,1,545.65, 234.999
8,2,521.662, 213.018
8,3,471.54, 180.414
8,4,409.793, 156.324
8,5,339.82, 139.329
8,6,278.319, 133.039
8,7,221.856, 135.897
8,8,195.969, 131.301
8,9,171.107, 134.935
9,0,576.832, 244.974
9,1,560.064, 226.705
9,2,534.623, 205.532
9,3,484.278, 175.942
9,4,425.598, 145.372
9,5,359.25, 121.684
9,6,303.432, 105.919
9,7,265.027, 99.2667
9,8,243.311, 95.1207
9,9,232.485, 92.6945
