i,j,x,y
0,0,5.96494, 15.1672
0,1,12.6219, 27.7189
0,2,20.1787, 39.957
0,3,27.6387, 51.2802
0,4,34.7862, 57.6501
0,5,36.2279, 57.2545
0,6,33.7443, 49.3335
0,7,28.3721, 38.3602
0,8,20.2899, 25.212
0,9,12.3036, 14.2133
1,0,15.6601, 35.3465
1,1,33.4577, 63.3053
1,2,51.8399, 91.839
1,3,70.1263, 115.683
1,4,83.6892, 127.463
1,5,91.3424, 131.082
1,6,92.7244, 119.638
1,7,83.9415, 102.205
1,8,66.7898, 76.8688
1,9,47.926, 50.8799
2,0,28.9155, 56.55
2,1,54.8225, 97.4504
2,2,81.2275, 138.868
2,3,105.661, 170.929
2,4,125.529, 186.6
2,5,137.263, 191.763
2,6,145.725, 177.914
2,7,139.054, 156.462
2,8,120.278, 124.856
2,9,94.0669, 88.4322
3,0,55.9599, 87.9193
3,1,84.0947, 136.144
3,2,108.681, 182.16
3,3,133.273, 213.743
3,4,158.194, 231.896
3,5,172.53, 236.168
3,6,185.446, 220.717
3,7,184.163, 196.873
3,8,171.038, 167.75
3,9,145.877, 129.496
4,0,92.1848, 112.546
4,1,118.258, 159.65
4,2,134.902, 201.292
4,3,157.536, 228.9
4,4,184.013, 250.006
4,5,199.181, 261.056
4,6,220.283, 242.052
4,7,218.88, 221.211
4,8,211.73, 197.85
4,9,193.67, 161.144
5,0,125.408, 122.117
5,1,148.213, 160.061
5,2,162.951, 195.305
5,3,178.317, 227.623
5,4,203.556, 253.891
5,5,220.072, 267.098
5,6,246.87, 248.014
5,7,250.966, 231.155
5,8,245.229, 207.644
5,9,232.265, 175.542
6,0,157.075, 119.513
6,1,180.359, 152.774
6,2,199.418, 184.864
6,3,210.615, 216.518
6,4,233.357, 247.575
6,5,244.698, 264.016
6,6,276.123, 245.206
6,7,284.298, 232.059
6,8,282.892, 215.286
6,9,272.358, 192.131
7,0,176.844, 110.332
7,1,208.325, 136.54
7,2,234.59, 165.156
7,3,250.516, 197.161
7,4,278.343, 237.244
7,5,282.435, 258.679
7,6,307.748, 243.038
7,7,312.623, 231.461
7,8,312.546, 220.257
7,9,305.613, 195.622
8,0,190.431, 93.7725
8,1,228.44, 115.399
8,2,261.85, 140.431
8,3,275.483, 167.284
8,4,307.426, 208.342
8,5,302.458, 235.485
8,6,316.701, 225.742
8,7,321.824, 217.982
8,8,320.798, 203.44
8,9,305.374, 184.175
9,0,188.181, 82.5409
9,1,241.758, 100.681
9,2,275.697, 119.703
9,3,287.684, 144.713
9,4,316.156, 184.102
9,5,308.824, 207.929
9,6,306.657, 203.889
9,7,304.627, 197.743
9,8,303.352, 185.316
9,9,282.392, 156.991
