i,j,x,y
0,0,388.717, 240.728
0,1,343.976, 236.53
0,2,318.074, 237.058
0,3,305.104, 238.958
0,4,299.145, 375.44
0,5,271.912, 403.512
0,6,221.937, 413.658
0,7,158.275, 405.731
0,8,116.979, 400.536
0,9,80.3633, 401.212
1,0,343.976, 236.53
1,1,330.867, 236.453
1,2,314.462, 237.436
1,3,303.253, 239.357
1,4,301.954, 364.731
1,5,271.897, 389.858
1,6,225.758, 399.864
1,7,156.447, 395.869
1,8,110.422, 387.883
1,9,82.5905, 375
2,0,318.074, 237.058
2,1,314.462, 237.436
2,2,307.088, 238.569
2,3,298.497, 240.585
2,4,301.268, 350.548
2,5,269.809, 372.425
2,6,226.702, 380.707
2,7,152.417, 376.235
2,8,113.974, 356.396
2,9,79.3016, 324.396
3,0,305.104, 238.958
3,1,303.253, 239.357
3,2,298.497, 240.585
3,3,293.124, 242.432
3,4,303.193, 334.12
3,5,267.123, 342.907
3,6,209.025, 338.79
3,7,156.084, 327.876
3,8,110.02, 304.15
3,9,81.0305, 288.296
4,0,374.844, 317.596
4,1,362.51, 324.438
4,2,354.32, 323.549
4,3,343.59, 312.413
4,4,315.298, 307.62
4,5,265.17, 301.832
4,6,208.97, 291.683
4,7,153.493, 274.757
4,8,105.387, 259.158
4,9,80.1929, 240.563
5,0,425.027, 304.265
5,1,413.12, 306.431
5,2,395.037, 296.665
5,3,376.744, 278.129
5,4,334.832, 263.85
5,5,277.397, 254.148
5,6,212.621, 244.788
5,7,155.94, 229.892
5,8,107.941, 214.874
5,9,86.1788, 181.484
6,0,477.131, 283.357
6,1,463.581, 273.492
6,2,449.698, 255.529
6,3,413.98, 237.787
6,4,362.021, 217.969
6,5,299.079, 203.587
6,6,225.639, 194.335
6,7,154.021, 192.299
6,8,124.991, 186.333
6,9,112.107, 154.63
7,0,529.365, 264.621
7,1,509.899, 249.675
7,2,481.589, 233.442
7,3,447.375, 200.635
7,4,387.448, 174.295
7,5,320.08, 160.99
7,6,245.337, 161.424
7,7,185.386, 163.068
7,8,155.483, 155.634
7,9,139.66, 140.48
8,0,561.741, 251.102
8,1,545.404, 237.25
8,2,521.612, 215.816
8,3,471.646, 182.14
8,4,410.787, 151.777
8,5,336.245, 133.553
8,6,268.19, 130.882
8,7,200.168, 146.572
8,8,183.681, 136.278
8,9,159.021, 135.797
9,0,578.342, 245.446
9,1,562.663, 226.735
9,2,539.658, 203.79
9,3,485.058, 170.341
9,4,422.052, 138.34
9,5,353.409, 114.032
9,6,290.923, 104.067
9,7,248.199, 104.605
9,8,224.29, 104.645
9,9,189.924, 117.903
