i,j,x,y
0,0,339.05, 260.476
0,1,312.997, 257.317
0,2,299.277, 255.673
0,3,290.295, 253.401
0,4,212.728, 359.746
0,5,170.222, 366.497
0,6,126.262, 354.141
0,7,94.3788, 338.903
0,8,65.9528, 309.36
0,9,57.3522, 277.622
1,0,312.997, 257.317
1,1,306.41, 256.521
1,2,296.855, 255.287
1,3,289.162, 252.884
1,4,231.354, 370.123
1,5,179.375, 367.547
1,6,133.195, 347.918
1,7,100.454, 324.497
1,8,69.0707, 287.874
1,9,62.1048, 260.408
2,0,299.277, 255.673
2,1,296.855, 255.287
2,2,291.598, 253.912
2,3,286.593, 251.418
2,4,240.034, 371.201
2,5,185.768, 361.417
2,6,141.467, 329.647
2,7,110.659, 299.197
2,8,83.1752, 266.722
2,9,77.8991, 240.713
3,0,290.295, 253.401
3,1,289.162, 252.884
3,2,286.593, 251.418
3,3,284.218, 249.611
3,4,260.349, 345.408
3,5,206.668, 327.905
3,6,153.603, 296.392
3,7,126.37, 273.642
3,8,103.534, 243.632
3,9,99.6281, 213.101
4,0,359.187, 330.141
4,1,357.234, 328.968
4,2,348.613, 328.048
4,3,331.651, 325.316
4,4,299.366, 313.659
4,5,249.698, 288.654
4,6,207.529, 258.952
4,7,172.334, 231.738
4,8,154.704, 201.946
4,9,147.435, 177.911
5,0,394.977, 321.219
5,1,393.33, 310.55
5,2,389.45, 295.449
5,3,380.31, 284.494
5,4,355.235, 269.129
5,5,314.46, 240.547
5,6,276.104, 213.03
5,7,237.551, 184.399
5,8,217.321, 162.78
5,9,203.273, 147.28
6,0,435.174, 304.586
6,1,433.287, 288.069
6,2,423.188, 260.154
6,3,426.526, 248.306
6,4,405.06, 235.354
6,5,367.934, 206.483
6,6,329.95, 181.077
6,7,285.39, 149.338
6,8,263.671, 131.561
6,9,249.529, 122.429
7,0,473.063, 289.142
7,1,469.323, 271.841
7,2,464.72, 252.601
7,3,463.594, 237.539
7,4,438.163, 219.773
7,5,402.702, 190.436
7,6,365.132, 165.585
7,7,323.681, 136.802
7,8,302.9, 113.577
7,9,287.202, 103.802
8,0,507.638, 273.633
8,1,500.073, 260.772
8,2,494.66, 244.033
8,3,479.23, 232.366
8,4,458.643, 213.499
8,5,425.394, 181.012
8,6,387.111, 156.858
8,7,344.861, 134.444
8,8,323.622, 111.305
8,9,309.454, 96.9962
9,0,541.374, 260.695
9,1,529.567, 249.827
9,2,516.138, 238.794
9,3,498.598, 224.959
9,4,470.416, 203.535
9,5,437.044, 174.333
9,6,404.024, 148.964
9,7,366.091, 125.021
9,8,340.216, 105.444
9,9,327.701, 89.223
