i,j,x,y
0,0,252.223, 281.986
0,1,250.425, 258.172
0,2,260.645, 253.804
0,3,273.523, 253.077
0,4,310.964, 375.297
0,5,282.516, 405.29
0,6,230.707, 417.748
0,7,154.813, 412.841
0,8,107.028, 414.824
0,9,80.7849, 414.855
1,0,250.425, 258.172
1,1,253.543, 254.218
1,2,263.737, 254.061
1,3,275.401, 252.538
1,4,304.001, 365.821
1,5,280.976, 394.131
1,6,236.376, 401.107
1,7,159.848, 401.344
1,8,124.073, 391.82
1,9,93.9321, 391.603
2,0,260.645, 253.804
2,1,263.737, 254.061
2,2,271.413, 253.556
2,3,279.605, 250.919
2,4,302.864, 346.999
2,5,281.058, 375.711
2,6,244.874, 383.701
2,7,181.848, 364.922
2,8,131.32, 361.003
2,9,103.969, 358.156
3,0,273.523, 253.077
3,1,275.401, 252.538
3,2,279.605, 250.919
3,3,282.665, 248.952
3,4,306.694, 330.7
3,5,281.305, 345.683
3,6,241.257, 353.745
3,7,174.26, 331.166
3,8,119.756, 308.47
3,9,87.5584, 302.11
4,0,380.049, 312.9
4,1,368.328, 316.118
4,2,363.425, 303.212
4,3,349.429, 300.95
4,4,319.198, 303.064
4,5,271.489, 302.471
4,6,216.986, 298.668
4,7,148.705, 281.492
4,8,102.408, 267.964
4,9,78.1835, 259.792
5,0,431.541, 298.768
5,1,424.818, 293.645
5,2,420.882, 261.287
5,3,387.059, 262.329
5,4,338.829, 257.429
5,5,280.835, 252.512
5,6,216.088, 247.924
5,7,152.759, 238.425
5,8,99.8086, 225.029
5,9,75.2678, 217.216
6,0,483.61, 278.493
6,1,473.394, 263.858
6,2,460.784, 241.564
6,3,421.3, 226.034
6,4,365.346, 211.263
6,5,301.028, 200.693
6,6,229.276, 197.226
6,7,165.194, 197.426
6,8,108.515, 186.219
6,9,88.6608, 153.839
7,0,537.692, 261.679
7,1,519.098, 244.522
7,2,488.259, 226.975
7,3,451.983, 190.714
7,4,390.457, 164.916
7,5,320.878, 153.129
7,6,246.198, 161.269
7,7,168.807, 173.9
7,8,144.561, 149.471
7,9,122.09, 128.661
8,0,568.226, 250.926
8,1,552.589, 236.642
8,2,528.103, 213.041
8,3,474.767, 177.937
8,4,416.749, 143.348
8,5,339.77, 123.981
8,6,277.476, 121.046
8,7,220.372, 128.709
8,8,189.246, 124.207
8,9,161.662, 115.213
9,0,582.766, 247.368
9,1,567.044, 227.9
9,2,542.875, 203.63
9,3,484.99, 163.853
9,4,422.674, 128.589
9,5,354.402, 100.842
9,6,297.491, 89.3152
9,7,259.429, 88.1702
9,8,238.434, 87.9894
9,9,192.858, 109.03
