i,j,x,y
0,0,225.38, 264.006
0,1,233.063, 262.268
0,2,244.167, 262.757
0,3,259.869, 262.859
0,4,182.873, 357.844
0,5,139.947, 347.804
0,6,102.32, 320.518
0,7,81.7691, 287.419
0,8,74.6559, 243.48
0,9,76.6253, 202.733
1,0,233.063, 262.268
1,1,237.069, 262.316
1,2,247.541, 262.935
1,3,262.594, 262.647
1,4,200.558, 362.907
1,5,161.233, 347.978
1,6,122.659, 320.588
1,7,99.9202, 286.798
1,8,86.4768, 240.826
1,9,88.1832, 206.075
2,0,244.167, 262.757
2,1,247.541, 262.935
2,2,256.991, 263
2,3,269.811, 261.68
2,4,219.943, 363.024
2,5,184.598, 342.562
2,6,143.718, 313.204
2,7,120.195, 278.664
2,8,103.379, 236.088
2,9,99.2497, 202.295
3,0,259.869, 262.859
3,1,262.594, 262.647
3,2,269.811, 261.68
3,3,278.725, 259.536
3,4,252.789, 354.361
3,5,218.118, 328.467
3,6,182.821, 286.822
3,7,162.925, 254.79
3,8,144.766, 213.884
3,9,142.213, 184.68
4,0,342.113, 348.885
4,1,335.862, 350.394
4,2,327.466, 346.577
4,3,312.19, 343.552
4,4,297.676, 332.04
4,5,267.463, 304.611
4,6,237.462, 265.253
4,7,215.962, 230.22
4,8,203.17, 189.174
4,9,195.299, 168.007
5,0,372.474, 346.454
5,1,371.051, 340.541
5,2,365.247, 330.373
5,3,353.559, 321.336
5,4,340.056, 303.983
5,5,320.849, 276.225
5,6,301.586, 238.039
5,7,283.916, 203.241
5,8,267.74, 168.155
5,9,250.511, 144.979
6,0,405.439, 334.048
6,1,406.882, 325.071
6,2,397.795, 315.04
6,3,387.7, 300.739
6,4,380.262, 278.376
6,5,364.783, 250.078
6,6,349.926, 214.459
6,7,336.055, 181.866
6,8,319.768, 149.721
6,9,299.077, 122.944
7,0,438.582, 319.593
7,1,441.356, 311.651
7,2,439.95, 294.753
7,3,432.694, 281.743
7,4,423.573, 257.409
7,5,411.821, 225.399
7,6,395.351, 191.216
7,7,382.292, 165.265
7,8,354.697, 135.798
7,9,327.884, 112.923
8,0,465.93, 297.928
8,1,465.868, 295.51
8,2,466.158, 284.543
8,3,460.953, 270.332
8,4,456.577, 243.433
8,5,448.185, 211.485
8,6,423.421, 176.623
8,7,399.924, 149.897
8,8,374.06, 127.998
8,9,347.977, 105.223
9,0,470.419, 285.274
9,1,486.982, 282.444
9,2,491.884, 274.882
9,3,488.796, 260.651
9,4,481.769, 233.973
9,5,464.877, 201.427
9,6,442.105, 167.586
9,7,422.13, 140.117
9,8,397.789, 118.865
9,9,371.375, 95.8273
