i,j,x,y
0,0,343.885, 201.546
0,1,341.199, 206.514
0,2,345.107, 215.503
0,3,350.844, 223.34
0,4,418.031, 357.508
0,5,462.039, 329.646
0,6,505.65, 294.757
0,7,536.129, 268.452
0,8,554.395, 253.608
0,9,562.055, 241.311
1,0,341.199, 206.514
1,1,341.771, 210.063
1,2,346.8, 217.642
1,3,351.129, 224.229
1,4,414.519, 356.761
1,5,466.989, 320.001
1,6,514.242, 278.152
1,7,538.149, 254.272
1,8,548.195, 240.59
1,9,552.839, 225.911
2,0,345.107, 215.503
2,1,346.8, 217.642
2,2,350.283, 222.273
2,3,350.621, 226.126
2,4,419.789, 340.547
2,5,470.135, 298.083
2,6,508.312, 255.78
2,7,521.641, 230.072
2,8,526.692, 212.217
2,9,528.517, 200.14
3,0,350.844, 223.34
3,1,351.129, 224.229
3,2,350.621, 226.126
3,3,346.875, 227.92
3,4,405.62, 319.804
3,5,452.072, 277.014
3,6,483.119, 240.17
3,7,490.063, 210.212
3,8,494.098, 188.172
3,9,499.378, 173.74
4,0,247.733, 397.611
4,1,259.422, 388.067
4,2,283.863, 367.666
4,3,332.539, 332.892
4,4,384.929, 287.399
4,5,431.507, 247.593
4,6,458.442, 216.169
4,7,454.713, 181.058
4,8,456.031, 158.481
4,9,460.129, 139.738
5,0,214.149, 370.559
5,1,223.921, 356.772
5,2,244.396, 331.337
5,3,295.599, 296.292
5,4,365.055, 251.903
5,5,392.263, 212.497
5,6,416.077, 193.174
5,7,405.551, 153.85
5,8,406.502, 127.181
5,9,411.511, 104.176
6,0,166.143, 328.892
6,1,171.369, 312.31
6,2,187.842, 290.574
6,3,230.853, 263.34
6,4,272.216, 230.121
6,5,305.989, 198.524
6,6,332.835, 165.6
6,7,353.344, 135.778
6,8,366.337, 107.784
6,9,378.228, 85.6331
7,0,127.577, 291.501
7,1,134.346, 277.307
7,2,140.212, 255.339
7,3,169.785, 234.999
7,4,200.838, 209.635
7,5,234.854, 184.703
7,6,278.631, 145.272
7,7,307.063, 114.739
7,8,329.413, 87.7503
7,9,349.186, 67.3525
8,0,110.229, 273.221
8,1,110.154, 253.466
8,2,113.484, 237.516
8,3,133.445, 217.761
8,4,158.455, 191.992
8,5,191.766, 164.325
8,6,233.009, 128.692
8,7,265.869, 98.7328
8,8,296.472, 73.5236
8,9,321.991, 56.3093
9,0,92.7818, 253.44
9,1,89.0391, 240.462
9,2,88.2649, 227.709
9,3,100.95, 206.087
9,4,124.008, 180.707
9,5,158.505, 150.906
9,6,199.224, 117.044
9,7,233.751, 91.1016
9,8,275.416, 70.9613
9,9,307.419, 55.5444
