i,j,x,y
0,0,411.697, 265.808
0,1,398.537, 256.366
0,2,382.498, 253.177
0,3,366.491, 252.666
0,4,335.931, 297.237
0,5,383.826, 275.014
0,6,398.854, 256.677
0,7,402.395, 240.311
0,8,376.959, 231.952
0,9,337.074, 203.777
1,0,398.537, 256.366
1,1,392.079, 254.607
1,2,378.609, 252.867
1,3,364.081, 252.736
1,4,367.758, 298.443
1,5,416.574, 268.58
1,6,428.788, 243.912
1,7,432.787, 235.413
1,8,417.39, 227.511
1,9,369.708, 204.206
2,0,382.498, 253.177
2,1,378.609, 252.867
2,2,369.115, 252.625
2,3,357.919, 252.994
2,4,385.923, 282.107
2,5,428.758, 245.85
2,6,436.884, 220.902
2,7,433.704, 211.177
2,8,421.132, 209.122
2,9,387.876, 194.464
3,0,366.491, 252.666
3,1,364.081, 252.736
3,2,357.919, 252.994
3,3,350.365, 253.204
3,4,396.296, 264.392
3,5,430.306, 220.737
3,6,425.27, 190.213
3,7,419.142, 177.378
3,8,410.17, 173.236
3,9,377.813, 163.557
4,0,227.467, 278.23
4,1,277.736, 299.656
4,2,331.89, 291.892
4,3,372.157, 272.568
4,4,411.849, 220.813
4,5,429.233, 174.996
4,6,415.585, 145.436
4,7,400.351, 130.039
4,8,386.951, 121.262
4,9,357.497, 107.553
5,0,243.706, 307.397
5,1,294.45, 313.1
5,2,342.194, 297.491
5,3,386.125, 266.926
5,4,417.279, 199.823
5,5,425.35, 148.262
5,6,407.706, 121.244
5,7,390.637, 107.378
5,8,374.214, 98.5188
5,9,346.602, 88.3885
6,0,240.768, 311.996
6,1,290.849, 322.493
6,2,333.058, 308.818
6,3,372.637, 268.713
6,4,402.761, 190.62
6,5,403.532, 138.413
6,6,386.575, 109.085
6,7,375.277, 96.8962
6,8,362.055, 88.4387
6,9,336.551, 80.5494
7,0,217.385, 305.057
7,1,269.556, 322.954
7,2,303.691, 313.336
7,3,349.175, 268.452
7,4,383.313, 191.195
7,5,382.48, 135.982
7,6,375.926, 104.439
7,7,367.19, 94.2914
7,8,355.026, 88.4288
7,9,332.346, 77.4539
8,0,183.557, 283.947
8,1,225.643, 310.653
8,2,266.444, 311.53
8,3,317.845, 269.53
8,4,355.268, 195.97
8,5,366.324, 147.466
8,6,369.772, 113.088
8,7,357.209, 100.655
8,8,350.301, 96.7085
8,9,310.43, 76.2373
9,0,142.398, 236.398
9,1,179.689, 267.893
9,2,228.288, 289.595
9,3,282.389, 264.495
9,4,327.24, 212.997
9,5,345.526, 171.186
9,6,357.898, 127.983
9,7,337.968, 105.665
9,8,307.152, 92.7393
9,9,272.628, 68.8309
