i,j,x,y
0,0,343.668, 264.171
0,1,327.618, 245.983
0,2,305.655, 235.693
0,3,315.734, 234.883
0,4,401.987, 345.939
0,5,457.056, 332.118
0,6,508.12, 300.39
0,7,542.655, 272.589
0,8,563.375, 256.971
0,9,574.929, 242.631
1,0,327.618, 245.983
1,1,314.486, 240.596
1,2,306.421, 234.762
1,3,317.525, 235.128
1,4,409.112, 343.952
1,5,459.821, 325.93
1,6,521.703, 283.987
1,7,535.577, 259.039
1,8,554.296, 245.39
1,9,561.815, 224.426
2,0,305.655, 235.693
2,1,306.421, 234.762
2,2,313.593, 234.645
2,3,321.245, 235.866
2,4,406.462, 353.347
2,5,459.254, 322.79
2,6,516.467, 279.156
2,7,534.097, 246.856
2,8,541.948, 216.164
2,9,545.922, 205.32
3,0,315.734, 234.883
3,1,317.525, 235.128
3,2,321.245, 235.866
3,3,324.928, 237.004
3,4,393.274, 356.963
3,5,450.29, 313.674
3,6,513.423, 265.874
3,7,536.248, 229.335
3,8,527.894, 197.739
3,9,517.91, 176.875
4,0,318.023, 410.709
4,1,304.247, 410.497
4,2,311.348, 408.042
4,3,327.887, 391.9
4,4,357.386, 360.57
4,5,421.749, 303.936
4,6,470.65, 249.838
4,7,508.596, 200.406
4,8,496.914, 159.268
4,9,472.152, 137.809
5,0,293.112, 420.479
5,1,295.23, 415.064
5,2,279.766, 396.711
5,3,281.359, 375.098
5,4,300.121, 324.413
5,5,379.399, 224.354
5,6,441.671, 201.888
5,7,438.981, 144.145
5,8,415.995, 101.265
5,9,397.776, 81.9999
6,0,242.496, 397.773
6,1,252.108, 393.974
6,2,232.217, 373.373
6,3,209.509, 329.252
6,4,188.332, 247.559
6,5,232.404, 190.272
6,6,327.442, 124.903
6,7,356.375, 94.92
6,8,371.331, 79.2904
6,9,376.769, 65.9268
7,0,192.674, 367.451
7,1,189.847, 350.267
7,2,172.563, 316.577
7,3,131.237, 258.723
7,4,136.539, 213.995
7,5,191.435, 159.244
7,6,259.136, 108.292
7,7,311.535, 77.9807
7,8,338.944, 61.3773
7,9,354.197, 52.02
8,0,162.608, 337.756
8,1,146.476, 305.794
8,2,118.055, 262.388
8,3,105.643, 233.088
8,4,117.44, 192.608
8,5,169.199, 146.953
8,6,226.046, 96.7371
8,7,282.064, 72.3116
8,8,322.901, 53.6338
8,9,336.33, 44.8685
9,0,127.625, 307.424
9,1,108.374, 270.738
9,2,92.3322, 243.572
9,3,90.5662, 211.18
9,4,113.594, 181.534
9,5,147.097, 141.922
9,6,209.528, 94.8917
9,7,273.092, 67.0879
9,8,310.784, 50.8861
9,9,326.203, 49.1441
