i,j,x,y
0,0,392.806, 240.297
0,1,372.665, 234.872
0,2,344.469, 239.253
0,3,333.431, 236.175
0,4,401.127, 345.032
0,5,453.07, 330.111
0,6,503.087, 304.685
0,7,541.545, 275.397
0,8,564.653, 258.769
0,9,577.32, 243.317
1,0,372.665, 234.872
1,1,361.634, 236.773
1,2,340.11, 238.779
1,3,332.548, 235.884
1,4,412.934, 339.201
1,5,455.404, 334.015
1,6,501.12, 301.794
1,7,530.638, 262.645
1,8,554.132, 247.161
1,9,562.656, 223.655
2,0,344.469, 239.253
2,1,340.11, 238.779
2,2,334.423, 236.583
2,3,330.294, 235.357
2,4,401.917, 354.512
2,5,455.291, 327.171
2,6,515.299, 282.953
2,7,532.969, 249.033
2,8,541.841, 214.969
2,9,547.126, 204.823
3,0,333.431, 236.175
3,1,332.548, 235.884
3,2,330.294, 235.358
3,3,328.13, 235.678
3,4,380.347, 367.085
3,5,445.855, 320.441
3,6,518.594, 269.641
3,7,543.407, 230.678
3,8,530.32, 197.778
3,9,518.576, 175.955
4,0,328.122, 416.48
4,1,318.725, 413.969
4,2,316.802, 413.879
4,3,323.497, 402.925
4,4,348.549, 375.603
4,5,407.561, 323.59
4,6,483.915, 254.614
4,7,518.709, 201.816
4,8,501.825, 158.219
4,9,472.247, 136.743
5,0,295.192, 424.451
5,1,292.315, 417.434
5,2,281.158, 401.25
5,3,281.559, 385.817
5,4,296.967, 340.104
5,5,390.379, 240.142
5,6,440.642, 213.791
5,7,440.548, 142.41
5,8,412.385, 95.6273
5,9,391.969, 76.9692
6,0,241.791, 400.332
6,1,256.261, 399.131
6,2,235.45, 380.752
6,3,208.3, 336.834
6,4,176.077, 249.34
6,5,218.114, 193.343
6,6,323.441, 121.066
6,7,352.604, 89.5594
6,8,368.822, 76.31
6,9,375.278, 63.2526
7,0,191.819, 369.928
7,1,191.148, 353.382
7,2,173.07, 318.495
7,3,123.238, 256.435
7,4,125.351, 212.122
7,5,184.223, 156.955
7,6,255.728, 104.432
7,7,311.422, 74.2981
7,8,338.105, 59.3464
7,9,353.909, 50.2228
8,0,162.858, 339.658
8,1,146.113, 305.715
8,2,114.057, 258.038
8,3,98.6986, 230.462
8,4,110.478, 190.951
8,5,166.113, 145.666
8,6,224.825, 93.3449
8,7,282.935, 71.13
8,8,321.348, 54.8502
8,9,336.065, 43.1451
9,0,126.206, 308.272
9,1,106.018, 269.704
9,2,87.8629, 240.615
9,3,85.6458, 208.03
9,4,110.689, 181.205
9,5,143.902, 141.705
9,6,209.75, 92.6431
9,7,277.652, 65.3159
9,8,320.288, 50.5063
9,9,325.034, 43.716
