i,j,x,y
0,0,350.875, 254.552
0,1,324.147, 232.961
0,2,335.615, 232.865
0,3,328.573, 235.811
0,4,406.937, 337.253
0,5,452.299, 329.997
0,6,500.397, 307.296
0,7,540.455, 277.169
0,8,564.89, 259.708
0,9,577.902, 243.743
1,0,324.147, 232.961
1,1,330.259, 232.058
1,2,334.587, 233.791
1,3,327.743, 235.918
1,4,404.985, 344.069
1,5,451.31, 337.468
1,6,489.512, 312.549
1,7,528.472, 265.623
1,8,555.215, 248.834
1,9,563.616, 224.302
2,0,335.615, 232.865
2,1,334.587, 233.791
2,2,329.695, 235.612
2,3,326.682, 236.232
2,4,397.981, 359.061
2,5,451.884, 330.239
2,6,509.765, 287.059
2,7,532.534, 251.2
2,8,548.555, 220.072
2,9,548.898, 206.033
3,0,328.573, 235.811
3,1,327.743, 235.918
3,2,326.682, 236.232
3,3,327.262, 236.849
3,4,379.599, 367.484
3,5,443.833, 322.466
3,6,518.786, 270.511
3,7,544.664, 229.333
3,8,531.463, 198.33
3,9,519.328, 176.332
4,0,329.433, 416.969
4,1,320.226, 414.086
4,2,318.53, 414.416
4,3,324.049, 404.506
4,4,346.776, 379.335
4,5,399.351, 330.898
4,6,490.865, 254.107
4,7,513.961, 198.512
4,8,501.443, 157.313
4,9,472.151, 136.553
5,0,295.73, 425.003
5,1,292.989, 417.88
5,2,281.869, 401.874
5,3,282.179, 387.845
5,4,297.234, 344.831
5,5,397.349, 251.613
5,6,434.884, 218.44
5,7,438.583, 141.735
5,8,410.873, 94.3048
5,9,390.771, 76.0176
6,0,241.853, 400.749
6,1,257.299, 400.022
6,2,236.31, 382.102
6,3,208.519, 338.437
6,4,174.57, 250.649
6,5,216.13, 195.899
6,6,321.874, 121.481
6,7,350.853, 88.6788
6,8,367.991, 75.756
6,9,374.915, 62.7584
7,0,191.685, 370.33
7,1,191.428, 353.927
7,2,173.324, 318.89
7,3,122.278, 256.161
7,4,124.288, 212.202
7,5,183.432, 157.055
7,6,255.058, 104.11
7,7,311.249, 73.7877
7,8,337.938, 58.9762
7,9,353.87, 49.8921
8,0,162.914, 339.954
8,1,146.059, 305.67
8,2,113.423, 257.338
8,3,98.0377, 230.118
8,4,112.61, 190.713
8,5,166.202, 145.552
8,6,224.732, 92.8365
8,7,283.081, 70.94
8,8,321.493, 54.7597
8,9,336.111, 42.882
9,0,125.93, 308.346
9,1,105.478, 269.283
9,2,87.0003, 240.077
9,3,84.3955, 207.507
9,4,106.904, 181.32
9,5,142.905, 141.773
9,6,209.64, 92.3057
9,7,278.242, 64.982
9,8,321.099, 50.3212
9,9,324.983, 43.3559
