i,j,x,y
0,0,297.469, 281.103
0,1,300.762, 274.009
0,2,305.754, 269.715
0,3,311.868, 266.215
0,4,429.744, 338.439
0,5,465.853, 320.332
0,6,504.283, 295.249
0,7,529.845, 272.568
0,8,543.547, 256.684
0,9,539.513, 245.13
1,0,300.762, 274.009
1,1,302.641, 272.039
1,2,307.131, 268.867
1,3,312.885, 265.634
1,4,433.436, 331.098
1,5,470.48, 306.837
1,6,500.02, 281.719
1,7,523.469, 260.341
1,8,542.258, 243.171
1,9,544.25, 233.686
2,0,305.754, 269.715
2,1,307.131, 268.867
2,2,310.787, 266.815
2,3,315.565, 263.938
2,4,415.154, 320.193
2,5,452.716, 287.117
2,6,464.798, 262.385
2,7,480.015, 241.86
2,8,502.623, 227.717
2,9,516.231, 218.471
3,0,311.868, 266.215
3,1,312.885, 265.634
3,2,315.565, 263.938
3,3,318.891, 261.095
3,4,389.733, 300.482
3,5,419.214, 264.383
3,6,430.622, 235.061
3,7,433.415, 213.428
3,8,454.091, 199.18
3,9,473.036, 190.349
4,0,255.234, 388.168
4,1,252.854, 379.566
4,2,273.922, 356.813
4,3,291.805, 324.261
4,4,329.179, 275.939
4,5,375.233, 238.951
4,6,383.602, 203.733
4,7,387.749, 183.755
4,8,406.029, 172.814
4,9,429.314, 164.225
5,0,230.021, 375.824
5,1,216.811, 354.708
5,2,228.89, 321.701
5,3,239.14, 285.105
5,4,269.703, 238.493
5,5,303.18, 210.524
5,6,322.53, 184.672
5,7,337.782, 163.176
5,8,370.794, 151.009
5,9,395.317, 139.083
6,0,196.399, 347.064
6,1,177.075, 314.677
6,2,175.26, 274.897
6,3,177.477, 242.816
6,4,208.742, 209.846
6,5,241.779, 188.033
6,6,270.378, 167.839
6,7,304.229, 141.568
6,8,336.572, 127.057
6,9,363.898, 114.059
7,0,170.677, 323.938
7,1,155.53, 288.647
7,2,155.026, 250.272
7,3,152.736, 223.112
7,4,183.142, 192.89
7,5,212.34, 170.59
7,6,236.291, 154.602
7,7,276.273, 129.413
7,8,314.248, 110.095
7,9,342.031, 94.5253
8,0,144.855, 296.995
8,1,138.727, 268.063
8,2,136.529, 233.334
8,3,132.121, 210.657
8,4,152.079, 181.668
8,5,179.379, 157.283
8,6,210.33, 136.656
8,7,251.551, 114.625
8,8,292.824, 94.6817
8,9,321.453, 80.6405
9,0,125.082, 268.64
9,1,129.411, 249.276
9,2,142.736, 218.05
9,3,149.323, 195.113
9,4,175.133, 164.414
9,5,203.889, 136.404
9,6,235.98, 112.173
9,7,273.945, 90.2203
9,8,303.079, 72.6042
9,9,313.931, 64.1595
