i,j,x,y
0,0,300.023, 197.367
0,1,327.87, 213.938
0,2,329.77, 236.289
0,3,328.867, 238.99
0,4,378.299, 359.645
0,5,441.197, 340.438
0,6,493.567, 315.447
0,7,540.43, 280.802
0,8,567.885, 262.223
0,9,581.724, 244.85
1,0,327.87, 213.938
1,1,331.193, 227.47
1,2,328.774, 237.419
1,3,329.219, 238.827
1,4,376.939, 353.542
1,5,443.473, 345.352
1,6,467.935, 334.928
1,7,526.25, 268.79
1,8,559.076, 252.285
1,9,566.754, 224.2
2,0,329.77, 236.289
2,1,328.774, 237.419
2,2,328.448, 238.949
2,3,329.688, 237.906
2,4,417.669, 343.739
2,5,453.068, 328.275
2,6,516.58, 286.768
2,7,534.834, 253.004
2,8,564.616, 228.569
2,9,554.056, 207.725
3,0,328.867, 238.99
3,1,329.218, 238.829
3,2,329.285, 238.183
3,3,330.694, 246.075
3,4,391.675, 365.035
3,5,444.914, 324.386
3,6,517.013, 273.879
3,7,554.019, 225.241
3,8,535.439, 198.745
3,9,521.182, 176.01
4,0,341.552, 414.856
4,1,339.346, 413.53
4,2,329.896, 418.27
4,3,331.51, 413.017
4,4,338.307, 397.075
4,5,380.193, 357.02
4,6,505.318, 257.184
4,7,510.332, 192.193
4,8,505.671, 155.007
4,9,472.139, 135.687
5,0,300.882, 428.678
5,1,300.99, 422.858
5,2,293.995, 415.946
5,3,276.085, 390.266
5,4,273.993, 371.14
5,5,294.267, 321.514
5,6,410.181, 237.761
5,7,434.231, 137.302
5,8,403.456, 85.8941
5,9,382.43, 69.2982
6,0,242.623, 403.809
6,1,266.556, 407.767
6,2,243.47, 393.605
6,3,206.814, 348.928
6,4,146.04, 254.093
6,5,170.864, 206.843
6,6,305.498, 115.79
6,7,342.104, 80.7893
6,8,364.362, 72.3934
6,9,373.69, 59.7484
7,0,190.421, 373.427
7,1,193.564, 358.559
7,2,175.862, 322.807
7,3,115.461, 253.575
7,4,109.406, 210.643
7,5,171.643, 155.231
7,6,248.734, 99.7081
7,7,311.227, 69.2991
7,8,337.741, 56.2132
7,9,354.412, 47.6035
8,0,163.063, 341.833
8,1,145.08, 305.171
8,2,108.079, 255.674
8,3,90.7269, 227.965
8,4,111.548, 189.316
8,5,163.634, 144.78
8,6,222.954, 88.4263
8,7,283.965, 69.3904
8,8,323.017, 53.7746
8,9,336.772, 40.8338
9,0,122.882, 307.859
9,1,96.6504, 260.285
9,2,80.0125, 235.945
9,3,77.5552, 203.829
9,4,95.4001, 181.797
9,5,137.701, 142.151
9,6,209.21, 89.4761
9,7,282.576, 62.4513
9,8,326.226, 48.8096
9,9,324.667, 41.6926
