i,j,x,y
0,0,267.134, 185.614
0,1,264.069, 218.765
0,2,283.369, 225.326
0,3,312.772, 233.061
0,4,424.825, 342.322
0,5,466.142, 329.879
0,6,508.677, 300.719
0,7,539.638, 273.799
0,8,561.462, 256.277
0,9,575.334, 242.386
1,0,264.767, 221.004
1,1,270.984, 225.408
1,2,291.366, 230.78
1,3,318.22, 238.108
1,4,410.044, 348.579
1,5,462.648, 324.134
1,6,515.286, 287.604
1,7,533.419, 261.395
1,8,552.935, 244.162
1,9,561.191, 224.365
2,0,284.606, 233.683
2,1,291.767, 238.2
2,2,309.144, 244.212
2,3,327.003, 248.866
2,4,394.702, 360.778
2,5,454.504, 324.73
2,6,509.617, 280.979
2,7,532.252, 246.686
2,8,541.106, 215.842
2,9,545.181, 203.517
3,0,311.735, 256.454
3,1,315.895, 263.679
3,2,323.676, 266.317
3,3,332.271, 268.638
3,4,381.978, 368.202
3,5,446.126, 315.838
3,6,510.528, 259.948
3,7,533.126, 225.854
3,8,525.927, 195.547
3,9,517.296, 175.862
4,0,316.547, 410.769
4,1,308.653, 414.995
4,2,312.705, 414.933
4,3,326.531, 401.388
4,4,357.899, 372.419
4,5,430.914, 296.138
4,6,490.032, 237.36
4,7,507.066, 198.514
4,8,495.31, 161.133
4,9,474.844, 140.632
5,0,293.359, 420.628
5,1,295.849, 417.324
5,2,286.959, 402.529
5,3,292.571, 387.051
5,4,314.879, 336.635
5,5,403.134, 254.059
5,6,424.958, 179.337
5,7,436.131, 139.661
5,8,419.525, 104.904
5,9,405.565, 88.6036
6,0,245.899, 400.548
6,1,260.19, 399.834
6,2,241.687, 377.176
6,3,224.403, 337.094
6,4,211.359, 262.641
6,5,252.151, 200.131
6,6,329.872, 127.622
6,7,357.073, 94.5275
6,8,370.946, 78.7932
6,9,376.595, 67.6865
7,0,196.77, 371.411
7,1,196.048, 354.721
7,2,177.701, 320.182
7,3,142.94, 266.645
7,4,151.938, 222.736
7,5,199.454, 164.713
7,6,262.344, 111.23
7,7,311.615, 78.761
7,8,338.612, 61.7071
7,9,353.488, 51.4021
8,0,162.761, 338.198
8,1,146.366, 307.175
8,2,115.854, 261.726
8,3,104.041, 234.087
8,4,122.618, 195.899
8,5,171.864, 149.857
8,6,228.985, 99.9821
8,7,283.66, 72.229
8,8,319.099, 53.5367
8,9,335.486, 44.3445
9,0,127.031, 308.407
9,1,109.238, 273.804
9,2,88.9569, 241.637
9,3,87.6781, 211.322
9,4,113.336, 183.04
9,5,150.118, 143.337
9,6,212.567, 96.8823
9,7,275.074, 67.7347
9,8,314.209, 50.9029
9,9,326.761, 49.0833
