i,j,x,y
0,0,304.171, 272.929
0,1,308.303, 254.675
0,2,316.985, 245.243
0,3,327.15, 237.932
0,4,429.873, 346.404
0,5,476.615, 316.362
0,6,510.654, 285.746
0,7,537.815, 259.913
0,8,552.905, 245.897
0,9,559.245, 234.61
1,0,308.303, 254.675
1,1,311.557, 250.133
1,2,319.369, 243.481
1,3,328.681, 236.795
1,4,434.982, 336.696
1,5,481.424, 304.355
1,6,511.615, 270.736
1,7,534.291, 246.046
1,8,544.616, 230.664
1,9,547.797, 218.684
2,0,316.985, 245.243
2,1,319.369, 243.481
2,2,325.458, 239.16
2,3,332.366, 233.892
2,4,432.643, 317.27
2,5,479.431, 279.327
2,6,499.189, 247.892
2,7,511.47, 223.334
2,8,522.904, 209.601
2,9,520.037, 191.714
3,0,327.15, 237.932
3,1,328.681, 236.795
3,2,332.366, 233.892
3,3,335.942, 230.556
3,4,407.566, 296.202
3,5,452.485, 259.271
3,6,470.077, 228.725
3,7,479.945, 204.886
3,8,490.864, 187.483
3,9,488.369, 165.395
4,0,254.134, 397.556
4,1,246.301, 380.827
4,2,278.219, 352.099
4,3,317.039, 311.096
4,4,364.227, 271.464
4,5,413.045, 242.234
4,6,441.351, 210.468
4,7,454.389, 194.2
4,8,457.035, 167.271
4,9,453.2, 136.385
5,0,209.66, 362.331
5,1,194.885, 340.355
5,2,220.989, 314.554
5,3,259.781, 279.699
5,4,300.734, 247.281
5,5,371.615, 230.633
5,6,409.684, 203.736
5,7,407.751, 170.385
5,8,417.407, 142.552
5,9,414.384, 109.288
6,0,160.199, 320.493
6,1,145.247, 299.318
6,2,163.869, 281.311
6,3,201.84, 255.158
6,4,245.384, 231.113
6,5,292.66, 209.115
6,6,332.766, 179.904
6,7,354.056, 150.493
6,8,375.701, 121.657
6,9,382.055, 89.293
7,0,127.036, 288.742
7,1,118.5, 271.835
7,2,125.99, 255.311
7,3,153.941, 236.434
7,4,190.211, 215.79
7,5,227.431, 195.271
7,6,271.812, 162.355
7,7,302.216, 131.873
7,8,333.902, 102.624
7,9,351.138, 74.3434
8,0,110.868, 272.086
8,1,101.33, 252.6
8,2,104.902, 240.47
8,3,124.18, 223.448
8,4,148.74, 199.897
8,5,180.549, 175.313
8,6,219.669, 142.038
8,7,256.344, 111.592
8,8,297.414, 83.3867
8,9,323.108, 59.4842
9,0,94.739, 254.206
9,1,91.1242, 241.603
9,2,90.1628, 229.868
9,3,100.559, 209.907
9,4,121.735, 185.556
9,5,151.8, 157.862
9,6,191.353, 125.517
9,7,234.253, 97.8672
9,8,276.032, 74.686
9,9,308.85, 56.7356
