i,j,x,y
0,0,480.045, 213.795
0,1,416.675, 219.741
0,2,369.498, 230.882
0,3,341.911, 237.917
0,4,425.33, 327.574
0,5,466.935, 319.563
0,6,508.006, 293.949
0,7,535.185, 271.101
0,8,556.912, 254.594
0,9,566.053, 241.704
1,0,416.675, 219.741
1,1,394.791, 224.692
1,2,361.338, 232.951
1,3,338.854, 238.627
1,4,414.005, 339.129
1,5,465.495, 320.912
1,6,516.316, 283.418
1,7,538.6, 262.588
1,8,551.957, 245.867
1,9,557.873, 228.658
2,0,369.498, 230.882
2,1,361.338, 232.951
2,2,345.494, 237.034
2,3,331.957, 239.991
2,4,404.046, 347.813
2,5,463.251, 313.691
2,6,512.402, 271.081
2,7,527.446, 245.639
2,8,535.016, 222.899
2,9,537.963, 207.726
3,0,341.911, 237.917
3,1,338.854, 238.627
3,2,331.957, 239.991
3,3,325.662, 240.801
3,4,397.316, 340.708
3,5,453.395, 302.766
3,6,494.812, 259.501
3,7,506.637, 228.157
3,8,512.141, 199.069
3,9,509.544, 179.304
4,0,256.321, 392.474
4,1,264.707, 392.685
4,2,290.22, 390.251
4,3,325.491, 367.543
4,4,377.399, 327.231
4,5,442.884, 274.118
4,6,463.349, 236.411
4,7,484.995, 204.063
4,8,480.423, 168.188
4,9,469.433, 143.704
5,0,239.856, 393.939
5,1,249.236, 392.331
5,2,264.763, 378.89
5,3,287.743, 344.94
5,4,329.724, 294.537
5,5,399.144, 235.834
5,6,422.371, 191.006
5,7,432.043, 158.591
5,8,425.638, 125.742
5,9,414.913, 101.138
6,0,211.305, 373.986
6,1,218.118, 370.26
6,2,224.434, 349.733
6,3,233.286, 309.716
6,4,245.255, 249.42
6,5,289.064, 202.511
6,6,343.264, 150.507
6,7,364.792, 121.442
6,8,378.561, 98.0561
6,9,384.291, 80.2561
7,0,184.132, 350.288
7,1,184.58, 340.287
7,2,177.795, 313.583
7,3,178.949, 273.373
7,4,186.476, 223.997
7,5,216.398, 181.061
7,6,272.937, 133.243
7,7,312.885, 99.7663
7,8,341.653, 77.6544
7,9,356.386, 66.0803
8,0,147.303, 314.52
8,1,147.054, 300.947
8,2,135.782, 272.186
8,3,140.872, 240.387
8,4,155.502, 199.148
8,5,185.875, 159.402
8,6,230.829, 116.665
8,7,275.174, 85.1562
8,8,310.639, 64.5182
8,9,331.626, 53.1847
9,0,115.642, 279.12
9,1,113.546, 267.662
9,2,109.026, 248.987
9,3,114.926, 219.476
9,4,134.884, 185.918
9,5,168.992, 147.36
9,6,211.802, 107.854
9,7,261.361, 80.0656
9,8,293.558, 64.56
9,9,318.398, 53.6537
