i,j,x,y
0,0,307.126, 319.004
0,1,332.472, 277.856
0,2,329.212, 257.822
0,3,324.645, 248.397
0,4,408.573, 341.838
0,5,457.453, 330.745
0,6,506.663, 300.828
0,7,541.587, 272.891
0,8,562.757, 256.926
0,9,574.423, 242.581
1,0,332.472, 277.856
1,1,332.487, 267.137
1,2,327.975, 255.18
1,3,324.493, 247.242
1,4,403.741, 346.712
1,5,457.973, 328.026
1,6,515.147, 287.487
1,7,534.479, 259.679
1,8,553.939, 245.388
1,9,561.605, 224.61
2,0,329.212, 257.822
2,1,327.975, 255.18
2,2,325.122, 249.729
2,3,325.513, 244.659
2,4,404.251, 353.816
2,5,459.405, 322.568
2,6,519.777, 277.767
2,7,534.469, 246.737
2,8,541.962, 216.425
2,9,545.723, 205.416
3,0,324.645, 248.397
3,1,324.493, 247.242
3,2,325.513, 244.659
3,3,327.977, 242.027
3,4,392.392, 356.745
3,5,451.225, 312.392
3,6,515.675, 263.475
3,7,536.333, 228.695
3,8,527.826, 197.711
3,9,517.868, 177.037
4,0,313.852, 409.199
4,1,301.24, 409.542
4,2,309.007, 407.129
4,3,326.671, 390.872
4,4,357.987, 358.829
4,5,423.311, 301.256
4,6,472.683, 247.81
4,7,508.174, 200.049
4,8,496.589, 159.611
4,9,472.259, 138.053
5,0,291.533, 419.541
5,1,292.936, 414.141
5,2,278.695, 395.984
5,3,281.098, 373.721
5,4,301.412, 322.971
5,5,381.355, 225.775
5,6,440.172, 199.745
5,7,438.94, 144.274
5,8,416.834, 102.212
5,9,398.819, 82.8742
6,0,242.197, 397.196
6,1,250.957, 393.001
6,2,231.557, 372.235
6,3,209.947, 328.263
6,4,190.937, 247.875
6,5,235.45, 190.75
6,6,328.13, 125.81
6,7,356.839, 95.7559
6,8,371.722, 79.7974
6,9,376.998, 66.4069
7,0,192.636, 366.951
7,1,189.448, 349.708
7,2,172.46, 316.341
7,3,132.72, 259.232
7,4,139.068, 214.849
7,5,193.031, 159.967
7,6,259.806, 109.097
7,7,311.49, 78.6889
7,8,338.897, 61.8288
7,9,354.128, 52.3488
8,0,162.453, 337.328
8,1,146.326, 305.648
8,2,118.451, 263.231
8,3,106.849, 233.649
8,4,118.841, 193.095
8,5,169.925, 147.37
8,6,226.297, 97.4096
8,7,281.797, 72.6872
8,8,322.224, 53.8872
8,9,336.109, 45.094
9,0,127.739, 307.091
9,1,108.342, 270.18
9,2,92.8732, 243.905
9,3,91.3625, 211.704
9,4,114.159, 181.662
9,5,147.678, 142.043
9,6,209.537, 95.3307
9,7,272.54, 67.5116
9,8,310.735, 51.2513
9,9,326.159, 49.1803
