29,241
31,240
30,240
30,239
31,239
31,239
31,239
297,243
297,243
299,243
301,243
302,242
302,241
304,241
304,241
304,241
306,239
308,239
308,239
308,239
309,238
309,238
310,239
310,239
310,239
309,240
308,239
307,238
307,238
309,238
309,238
310,237
310,237
312,234
313,234
315,233
315,234
318,236
318,234
318,235
320,236
320,237
320,237
321,237
321,239
322,240
322,240
324,238
324,238
324,237
324,237
325,235
325,235
325,235
325,235
325,235
327,236
327,236
321,236
321,236
318,237
315,238
314,237
310,238
310,238
306,237
304,237
302,237
299,235
299,235
296,234
296,234
296,234
294,232
294,232
294,232
287,232
287,232
287,232
282,233
282,233
279,235
277,237
274,237
272,237
270,236
267,236
265,236
265,236
236,239
264,235
263,235
262,235
261,235
260,235
259,236
257,237
254,239
254,239
254,239
254,239
254,239
241,245
239,244
239,244
239,244
231,244
229,245
229,245
229,245
229,245
229,245
229,245
229,245
229,245
229,245
229,245
192,251
191,254
190,253
189,253
189,253
189,253
186,251
186,252
185,249
183,249
182,247
182,247
180,247
181,247
181,247
181,247
175,248
175,248
175,246
173,247
173,246
173,246
172,245
170,244
169,244
168,243
167,243
166,242
164,242
162,242
162,242
162,242
154,243
154,243
149,242
149,242
149,242
144,242
141,242
140,241
138,242
138,242
138,242
133,242
130,241
130,241
130,241
130,241
130,241
130,241
130,241
130,241
110,239
110,239
107,238
107,238
105,238
103,238
103,237
103,238
103,238
103,238
103,238
103,238
103,238
103,238
103,238
91,238
88,238
88,238
88,238
88,238
78,240
78,240
74,241
74,241
71,242
71,242
71,242
71,242
71,242
62,240
62,240
62,240
60,239
58,238
58,238
58,238
57,237
56,237
56,237
53,237
53,237
51,237
51,237
51,237
47,237
47,237
47,237
47,237
47,237
45,236
45,236
43,237
43,237
43,237
43,237
39,238
39,238
39,238
39,238
36,239
36,239
36,239
34,239
33,239
32,240
32,239
32,239
32,239
32,239
32,239
33,238
33,238
32,238
32,238
30,238
30,238
30,238
30,238
30,238
30,238
29,238
29,238
30,237
30,237
28,238
28,238
28,238
28,238
28,238
28,237
28,237
26,238
26,238
26,238
26,238
27,238
27,238
27,238
27,238
26,238
26,238
27,237
26,238
26,238
27,238
27,238
27,238
27,238
26,238
26,238
28,238
28,238
26,238
26,238
26,238
28,238
28,238
26,238
27,238
27,238
27,238
27,238
27,238
27,238
26,238
26,238
26,238
26,238
26,238
26,238
26,238
26,238
27,238
27,238
27,238
28,237
28,237
28,237
28,237
29,237
29,237
29,238
30,237
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
29,238
30,238
30,238
30,238
29,239
29,239
32,238
